x,y,e,l,α,β,serveice
3.5716438,7.8342524,0.0,250.0,0.0,0.0,0.0
4.988752,6.5550175,0.0,250.0,0.0,0.0,0.0
6.7988577,3.4567895,0.0,250.0,0.0,0.0,0.0
4.5898957,5.57544,0.0,250.0,0.0,0.0,0.0
4.819408,9.656108,0.0,250.0,0.0,0.0,0.0
2.6224666,3.7948585,0.0,250.0,0.0,0.0,0.0
8.698845,5.561227,112.907585,179.30162,0.9593491,1.56946,1.8475096
2.0014496,4.7078705,158.99962,165.45566,0.6470451,1.0564929,0.8183002
8.518053,9.28848,80.64304,126.42337,0.45853224,0.3111463,1.05535
8.914052,5.213897,184.47923,227.5975,0.7918291,0.31161323,0.35494614
2.5483568,1.172827,148.6044,189.81264,0.90512186,1.7809206,1.9434129
5.1498885,4.854459,145.72455,219.36447,0.83636254,0.32634073,0.17647672
0.024621498,8.771553,82.26202,116.71108,0.8461395,1.6898472,1.283876
2.584565,4.591556,159.1174,192.00423,0.30284753,1.0325633,0.07078011
1.7150235,0.3182024,61.063198,144.87567,0.97423744,1.8485096,0.43392038
5.2196283,8.891493,61.374954,134.10887,0.17575864,0.70511454,1.5918308
5.173581,7.702306,154.48067,241.23335,0.49319986,0.15400068,1.8818016
4.4292607,4.268088,114.694336,141.55446,0.7096933,1.4287957,0.9897432
2.290672,2.0466583,213.88995,223.21886,0.8679956,0.8351143,1.6510143
3.8010185,7.1808357,242.333,243.4714,0.8842914,0.93608844,1.5512283
1.7435938,2.7819488,76.85782,192.00116,0.9947482,0.7928516,0.24843591
8.700015,4.2915683,158.70084,227.86383,0.55648065,0.4312028,0.567335
8.38753,9.569951,84.207115,154.51909,0.93472356,1.297983,1.4638447
2.098858,6.24778,211.6391,213.45047,0.46878797,1.8891501,1.9826231
9.037963,3.553173,51.435448,139.02306,0.71721655,0.30196035,1.4561802
2.0497675,6.0285687,80.40111,221.2395,0.4822518,0.02607683,1.0527029
1.4546683,8.493387,134.32654,232.74442,0.0066846646,1.4661028,1.8529325
5.698091,8.917563,26.890478,164.72751,0.511679,1.2741215,1.4008012
