x,y,e,l,α,β,serveice
0.77898777,9.840634,0.0,250.0,0.0,0.0,0.0
9.843158,5.9893394,0.0,250.0,0.0,0.0,0.0
0.30563504,9.774674,0.0,250.0,0.0,0.0,0.0
7.1192975,6.50108,0.0,250.0,0.0,0.0,0.0
6.125576,1.5096816,0.0,250.0,0.0,0.0,0.0
5.7662206,2.252682,239.37471,240.40134,0.39903763,0.7244577,0.41642722
6.2543397,0.28288624,237.25429,241.39357,0.5571779,1.4718292,1.4412417
1.3322593,6.9254575,158.03711,168.36293,0.9835401,1.9308393,0.7502576
4.152399,8.45724,191.11978,199.47508,0.5985606,1.9641374,1.3352417
6.3408337,8.512873,110.32024,176.75354,0.3347078,1.190511,0.5937315
6.5095453,1.4952903,86.91509,147.63455,0.06853062,0.41031843,0.8498242
5.826226,0.8841327,44.142536,204.66661,0.5589662,1.4805565,1.3888425
8.689796,1.432826,171.4333,194.268,0.9386374,1.5172185,0.8874601
3.3194304,6.535335,167.69191,236.7441,0.13711539,0.45479342,0.7188902
6.0317445,0.7287687,63.512936,136.23996,0.2481961,1.8109341,0.4211533
7.671413,0.1212295,139.18332,174.9178,0.4917851,1.3091307,0.9839708
6.3564644,1.1490256,243.0025,244.90877,0.4465109,0.1733056,1.8841453
6.823147,5.9888306,111.01057,150.57497,0.8300225,1.2177484,0.60470355
5.6385174,9.951997,200.77028,239.61705,0.39211285,0.58296144,0.9940274
1.0281947,5.911502,93.46832,206.4722,0.4996495,1.7404523,0.6475833
0.6589971,4.252764,244.15848,248.54898,0.01032463,0.17879012,0.40941122
5.797867,3.0430043,5.9882307,220.25914,0.7034189,1.303561,0.8831234
4.0070515,6.37246,123.10693,167.57631,0.929379,1.8422638,0.9827737
3.2502437,7.352718,244.6125,246.2665,0.24614513,0.99453294,0.8187532
0.34286648,3.1664197,230.97614,239.61089,0.1859172,1.4705213,0.4843041
5.697999,2.6216629,157.02948,236.99867,0.9950673,0.45468575,1.3943813
5.825372,2.4351597,46.836132,227.16887,0.91597134,1.3455396,0.1538054
3.1368344,2.3417163,206.42686,225.5693,0.55073774,1.4199489,0.67079103
9.1240635,2.7344103,204.10751,246.89998,0.48316985,0.22057,0.65860313
6.990069,9.025788,49.275974,168.91747,0.46391365,1.8495933,1.8864834
7.652824,7.107897,241.22865,247.82942,0.37812427,1.8901045,0.38938144
9.083357,7.992401,239.23547,241.17345,0.03641959,0.61486876,1.4025383
4.1325154,1.0655798,193.7843,212.2732,0.7052233,0.5211843,0.47269216
1.1475635,5.0779085,173.79208,217.27345,0.15230732,0.7088583,1.1657492
6.960287,9.641522,13.5485525,94.70232,0.9989983,0.25408915,0.6014714
