x,y,e,l,α,β,serveice
4.340325,3.4713988,0.0,250.0,0.0,0.0,0.0
7.0551558,9.871374,0.0,250.0,0.0,0.0,0.0
4.2934895,4.855732,0.0,250.0,0.0,0.0,0.0
7.003006,9.503825,0.0,250.0,0.0,0.0,0.0
9.876421,6.144537,0.0,250.0,0.0,0.0,0.0
4.7175217,8.761685,9.540399,24.66601,0.53724426,1.941431,1.5126241
5.3618345,1.1962132,182.32039,249.89769,0.081248954,1.4253484,1.8406383
9.127529,6.234851,26.328722,172.28468,0.4038132,0.1324929,0.73111135
7.6123643,3.23895,150.97566,203.99211,0.10516432,1.0119401,0.5845463
4.144396,7.1989813,131.68594,214.16978,0.18508793,1.4430884,0.5842999
1.5350827,4.5845995,245.96532,248.48155,0.24888872,0.9240986,0.8747748
0.5463949,5.763182,144.59079,240.35948,0.3895378,1.8929963,0.6514658
5.76772,7.511891,78.61271,130.73761,0.66235846,1.9507395,1.6940767
8.025738,4.4258995,54.497555,152.94667,0.39550468,1.3668097,0.7212444
2.7283487,9.8520155,108.73169,178.71007,0.23072833,1.5177059,1.51219
6.753411,1.0871433,128.36667,212.00246,0.7231437,0.06466989,0.024239007
4.624564,7.109134,35.949184,126.75916,0.2029462,0.40195337,1.8671428
6.597853,7.562716,33.654884,170.84543,0.15352504,1.7179054,0.7352934
3.2530754,6.3549857,164.58586,195.21913,0.92370224,0.36114508,0.92586476
3.2808094,7.9364157,191.8666,240.38725,0.9621979,0.8432466,1.9843407
2.695812,4.2486835,1.4480644,175.44257,0.93679565,0.64727944,0.0016429728
2.8994625,9.841488,21.043344,108.62253,0.6643332,1.3152049,0.5323986
0.5161775,4.620514,103.74339,164.917,0.71894616,1.8558732,0.65457195
9.73198,3.174606,44.555515,205.23013,0.23830782,0.48197725,0.9397504
5.151474,2.4895942,168.755,214.6521,0.4563111,1.6632252,0.9086652
4.793386,1.5912148,135.54942,247.64648,0.8438166,1.1969938,1.9234074
6.313815,2.173554,49.418674,114.33998,0.50596184,0.019517977,0.8177302
3.0530064,0.8130131,233.74586,234.05136,0.9628501,0.99725264,0.47155452
3.0627904,1.2779176,174.55092,179.91142,0.39580014,0.49899882,1.9273857
1.7176733,5.623917,144.64168,193.89384,0.37862957,0.4747637,0.72797483
7.7644663,5.418463,38.81577,72.00113,0.18186752,0.5544342,0.94782704
2.2831542,6.901997,243.54874,245.89804,0.3688966,0.671189,0.29929337
2.9556594,3.5419464,62.1478,108.30877,0.6479699,1.2448641,1.16439
5.19828,3.0515215,68.01127,111.19013,0.87057006,0.91492444,0.8864711
4.693253,4.054331,101.52393,231.12997,0.54727,1.2781638,0.9067147
0.059051223,2.0494137,79.90871,133.37209,0.46108374,1.1420405,0.4605672
0.59025747,4.650974,174.41953,246.60138,0.6156927,1.9100534,0.5028456
2.8053155,7.5809712,187.27774,203.5276,0.45878717,1.642431,1.6542592
7.2517204,3.6016479,222.97536,233.42125,0.8431115,1.4289944,0.19018295
5.541481,6.2694163,180.32635,227.52615,0.10242382,0.5377735,0.18829697
7.4042926,8.303572,49.68344,67.06923,0.078914255,0.14047325,1.6016688
2.7325654,8.393193,58.767723,111.59205,0.22686595,1.1035002,1.78387
6.490359,6.339282,8.15892,79.0528,0.46117318,1.2919923,1.6485144
4.0594974,0.05836951,14.09626,189.63644,0.71402997,1.6141235,0.67728543
9.7176,4.438335,224.23102,226.02643,0.7206748,1.6001679,0.35750937
6.497678,4.7839737,42.514492,203.97618,0.3987814,1.6790758,0.7363474
7.904659,1.9632849,15.985859,199.6003,0.45448667,0.23140965,0.14390084
8.99274,2.230655,196.46193,249.09314,0.024420025,0.7099904,0.6100219
9.844759,5.789737,63.99245,169.5198,0.22575241,1.6481688,0.13876013
4.3464594,6.8457775,192.95462,208.13014,0.39253354,1.257361,0.4051996
7.1119623,3.603875,109.61498,133.39653,0.20740387,1.8903042,1.9954381
2.437309,3.5679848,215.73808,217.2084,0.72744334,1.3815014,1.0638618
4.4207263,4.8270235,91.20401,120.15197,0.73372173,0.37327525,0.46021402
6.689279,6.5544004,219.13126,243.85587,0.5657005,1.0914932,1.5038387
6.341205,4.8778076,170.0777,190.87598,0.10344316,1.4186109,0.7294783
7.282194,3.51207,177.78561,210.89008,0.39258605,1.0156474,0.5599805
3.4995527,4.6667714,156.35393,249.594,0.3725904,0.6262554,1.870655
2.037364,7.274284,45.12946,237.3697,0.4433944,1.0477678,1.1896924
3.559727,3.200939,154.84546,246.2893,0.109585516,0.4368879,1.7456019
4.670696,2.378465,227.50658,233.09377,0.020006724,1.1817065,1.8967967
8.602391,9.2844,83.25534,150.19046,0.27810198,0.9674065,1.5684018
0.014785497,9.808103,29.274637,98.893654,0.45549032,1.6485983,1.5573386
3.88278,8.877602,14.309111,212.02347,0.20151806,1.7502133,1.2886033
0.3838539,6.4964094,126.193985,179.48431,0.24865295,0.62936246,1.5936162
2.373724,6.3381453,20.442003,46.10401,0.024256548,1.8186237,1.6834131
4.8389063,7.5051064,230.10054,232.18907,0.23250212,1.563813,0.5642971
7.4994254,9.687849,68.556496,111.633606,0.70123404,1.6727114,1.6885675
9.473819,4.434228,239.49387,247.00035,0.6419658,1.7864902,0.3774913
5.374481,2.6876507,116.85155,222.26482,0.39680108,1.624212,1.5859525
9.438805,9.972311,182.80553,234.50165,0.11681532,0.23039435,1.9500142
2.09017,6.945048,56.51572,135.59224,0.8203363,0.8529761,1.1296059
6.1854405,6.107636,39.59547,224.15971,0.81440854,1.9784713,1.6204938
2.271893,3.1151857,140.38614,147.5724,0.2728582,0.35965046,1.1707298
7.13579,2.9901912,8.856283,82.75888,0.81607956,0.84269893,0.012563908
6.4443007,0.37449554,245.80138,246.32315,0.7087151,1.4242418,0.37994245
6.6134667,0.29409346,144.74942,195.0598,0.6653638,1.6267588,0.7351648
7.7126174,1.3892139,83.163765,182.07893,0.48604876,1.8934817,0.25848365
5.248605,5.158789,175.23018,227.0012,0.1425852,1.0929694,0.6811319
7.158788,0.71787107,213.73055,224.63223,0.8174357,0.7421494,0.4996904
9.717021,7.383751,50.6522,98.63315,0.3654655,0.74628425,0.21840473
6.3249354,4.0136867,161.25711,232.27779,0.57298154,1.1197618,0.3125527
3.6667318,7.0692573,6.3248544,183.66925,0.048725855,0.010338145,1.3908787
0.18415365,9.123862,198.93564,209.86067,0.057215165,0.5767039,1.9627308
5.248298,6.496232,230.18823,239.75449,0.7438372,1.6547848,0.46942058
0.036261532,6.512911,171.49535,210.245,0.2613574,1.691515,0.3095974
2.037696,0.8686711,0.0,250.0,0.0,0.0,0.0
6.586669,4.5114064,0.0,250.0,0.0,0.0,0.0
5.6718636,7.1243453,0.0,250.0,0.0,0.0,0.0
0.18811724,3.7470357,0.0,250.0,0.0,0.0,0.0
4.1281443,3.4138565,0.0,250.0,0.0,0.0,0.0
