x,y,e,l,α,β,serveice
0.22015466,5.0347023,0.0,250.0,0.0,0.0,0.0
6.6648,8.353022,0.0,250.0,0.0,0.0,0.0
7.123758,6.9824576,0.0,250.0,0.0,0.0,0.0
2.8598917,3.6373222,0.0,250.0,0.0,0.0,0.0
7.1627135,5.9821224,0.0,250.0,0.0,0.0,0.0
5.759877,7.325378,0.0,250.0,0.0,0.0,0.0
9.517587,0.75688,244.24307,247.65991,0.67031837,1.8967047,0.6317042
9.379509,0.6472539,3.9822333,97.80174,0.020216553,0.3003172,1.4117419
3.6273472,3.5993047,248.17699,249.398,0.0021581165,1.3469172,0.47782886
1.9942,8.2641,160.53831,205.24084,0.82738,0.22225648,0.5816485
5.8267837,9.148507,0.39429325,46.889423,0.72111636,0.08785478,1.6341681
2.1797345,0.009159937,176.24171,247.1078,0.21280403,0.3459769,0.6982794
1.5418906,2.7873547,230.945,242.89769,0.7353316,1.0515758,1.6557239
2.9865694,5.0749984,83.359604,164.73387,0.03271735,0.88065296,0.3339723
0.9356074,7.685864,234.48373,237.07614,0.64149,0.063269585,1.9398136
9.254674,5.9165597,11.504876,19.059423,0.47335482,1.3888532,0.03678205
6.7920957,0.88995606,201.14711,223.43486,0.14325891,1.0460792,1.7892276
2.2176297,1.9031957,197.59482,212.87805,0.6510948,1.561784,1.1402175
8.013334,5.892623,5.017065,169.80872,0.15705806,1.6942763,1.5797579
7.1338706,9.61716,59.12511,226.35043,0.20805885,0.29186815,0.8683355
7.6796675,1.5914541,27.690313,42.007534,0.16401504,0.44605342,0.9976154
5.477881,2.1675634,3.8849034,123.444626,0.59717876,1.975411,1.2236274
6.644167,4.6674743,51.719284,194.80408,0.6534996,0.1990533,1.0014595
4.2383823,4.8115935,26.402052,213.07268,0.14545485,0.3135741,0.6911683
0.18557943,2.2233326,99.26709,103.95709,0.0018037481,0.03843111,1.9909301
2.2357826,1.7286705,200.377,232.25768,0.105504364,1.332555,1.3897488
3.8862848,7.00903,32.269695,148.34763,0.3350992,1.8486158,0.2934327
3.2439423,3.9726396,28.61427,154.8687,0.20868413,1.9487568,0.28186822
9.854485,9.674917,192.48773,208.25253,0.7511295,0.35250884,0.88543457
8.577921,9.717167,144.96213,198.82938,0.91397136,1.3577905,1.3021686
0.1415642,0.30756685,232.13736,232.6166,0.7430443,1.5958592,1.2479882
1.6383356,2.4394472,231.42639,239.10034,0.594812,0.83584493,1.5753497
6.502208,1.4728025,1.4588306,131.72511,0.46434727,0.94119406,0.59698415
4.65932,2.5308814,177.54729,193.76973,0.5026529,1.7000096,0.6110768
0.8052654,8.020228,64.67969,196.41931,0.12839028,0.38860685,0.0065026903
7.550692,4.018175,133.3556,232.78029,0.16963682,0.74295944,1.9591695
4.192764,6.464581,16.004095,246.47025,0.8397156,0.529567,0.026937477
6.25908,6.14819,127.39975,170.8535,0.86355394,1.1631675,1.738846
9.753011,8.727634,19.374811,115.01259,0.8786549,1.2336549,1.1589938
4.6387615,0.9901002,66.21251,85.12979,0.7283162,1.5764284,0.6774302
4.183025,6.950142,51.536736,155.79222,0.49578506,1.0025618,1.5563954
7.729691,0.7810672,168.32709,217.56284,0.594619,0.9275999,1.1669456
7.702055,9.085549,41.53438,158.816,0.1915014,1.3034668,1.0997043
8.390385,7.8459816,174.20453,214.8765,0.5168196,1.0247496,0.062169366
1.4700712,2.7700863,32.920387,211.0605,0.8410733,1.0362464,1.6350121
8.494553,6.3463187,175.46274,227.96478,0.3657697,1.5720074,1.440096
9.748899,8.298974,116.21526,191.51077,0.44047686,1.2688781,0.15416092
0.33723307,3.629764,48.165604,212.8726,0.96430284,0.10057628,0.9396925
7.5057487,9.733068,146.59166,241.68529,0.45687523,0.14553173,0.12290129
8.5649,2.7794104,117.44583,134.66779,0.90465826,0.2807739,1.333139
5.992627,1.4251194,120.393555,165.62567,0.91276217,1.7823489,0.5383883
0.53730506,0.25100353,99.31272,210.55833,0.82638896,1.8969216,1.2429456
5.043762,0.058200322,42.087746,71.04678,0.106288895,1.7386459,0.24378946
3.5478878,1.6748024,102.068665,123.575874,0.5747134,1.6171119,1.0752497
5.560319,6.2210956,55.667145,134.95227,0.6285027,0.50371444,0.06562189
2.6207347,3.9344423,82.189095,152.88445,0.47239715,1.7321663,1.2951032
4.532683,5.376927,150.13599,217.72736,0.12499248,0.44571155,1.4441117
7.9593697,8.368315,2.4511192,200.8866,0.26275584,0.2866784,0.15093963
9.945983,3.2728398,118.86362,168.29536,0.418589,1.3142301,1.5581872
1.3477377,4.8568044,100.56081,133.61122,0.92428493,0.7254361,1.5754522
