x,y,e,l,α,β,serveice
7.442541,3.9871845,0.0,250.0,0.0,0.0,0.0
9.277168,2.2527583,0.0,250.0,0.0,0.0,0.0
7.167588,3.8326008,0.0,250.0,0.0,0.0,0.0
6.7194953,5.22798,0.0,250.0,0.0,0.0,0.0
4.164643,7.5313983,0.0,250.0,0.0,0.0,0.0
6.89459,3.13903,0.0,250.0,0.0,0.0,0.0
0.47220573,5.3007827,123.64092,203.60187,0.0124922795,1.7083125,0.6579732
5.178227,3.0514987,33.503872,208.60495,0.6868042,0.60385895,0.3085285
4.1506777,7.35325,187.81537,201.6536,0.2844017,1.7329742,0.20013735
1.2178991,2.4525576,129.79926,160.68605,0.452113,0.2900724,1.2481954
7.1265965,2.1908598,6.025469,141.89229,0.14074655,0.21125482,1.4323956
5.2587996,8.27043,13.63898,179.92097,0.6330517,0.5562279,1.4901707
9.465597,7.043479,193.74988,213.65585,0.6920655,1.8127193,0.42477223
1.4970899,4.143415,165.08722,231.3509,0.5125342,0.6411592,1.8192865
5.0942492,8.289903,46.596485,94.80726,0.48857623,1.790499,0.08916917
7.7663193,0.38279518,128.40666,133.57425,0.9641067,1.0236174,1.0993245
9.955522,0.1404013,80.40884,212.81381,0.2214786,0.7946221,0.8080221
8.332411,3.7539275,46.22705,70.03588,0.9142564,0.4883121,1.2749647
6.269767,5.221249,43.52167,237.72818,0.92014176,0.15605272,1.5296972
8.39292,3.5411859,195.87254,230.77382,0.8131705,1.3140278,0.9490899
8.3396,9.785704,230.2041,241.08629,0.027469572,0.029474214,1.858335
1.7544681,9.494158,39.619328,131.16617,0.6767713,0.628222,0.07881166
3.4534888,9.63449,3.1498432,96.73879,0.98439413,0.37497464,1.6845994
4.8119,7.0941887,23.709745,43.191364,0.90372,0.1642908,1.8230659
4.5416055,4.483688,47.583004,210.16023,0.517089,1.484389,1.744964
6.0443215,0.6431533,19.17802,65.612885,0.8422883,1.3837589,0.025948573
2.7575345,8.200379,173.92757,249.04657,0.47313443,0.105335996,0.47785875
2.6394129,1.2350734,46.722324,199.14134,0.8768125,0.08798735,1.9760399
0.79322565,3.6431975,239.7535,246.78918,0.19071871,0.5034023,1.8647636
9.358003,6.4653525,64.48206,184.75076,0.11585065,1.1486455,0.62595326
0.07443788,2.826772,89.322525,161.29536,0.0051009743,0.5223614,1.584622
4.89141,4.7066345,130.28008,153.56503,0.89373964,1.7599491,0.118253484
4.592593,7.430096,29.675657,41.828903,0.20579067,0.2990989,0.97621804
0.43477812,4.4483232,127.03948,242.79051,0.6903013,1.1240062,1.5590844
6.465454,7.224578,207.69708,232.49864,0.6548082,1.2094009,1.6299202
1.3365446,1.8950287,197.50085,202.03018,0.8649069,0.24960144,0.35287583
2.0656435,9.30708,247.72832,248.30165,0.87984407,0.61187255,1.9885914
9.120956,1.0163598,26.268608,74.51386,0.5765501,1.0935642,1.9690516
3.68946,1.9019026,239.54828,246.20143,0.44705704,0.08083252,0.10525788
6.819762,1.103262,136.37727,146.49014,0.36380917,0.3133039,1.1872005
7.8084717,4.6852474,86.195404,117.41779,0.6421226,0.18266837,0.19112867
0.9242539,4.1480284,153.79837,178.5339,0.7830513,1.796943,0.88244665
9.233048,9.501699,135.8495,182.90964,0.08409459,0.6527634,1.0375615
1.2773025,2.2673285,121.33753,155.13278,0.6019184,1.6742377,0.7560874
7.0891695,8.051215,51.380844,104.178566,0.1046283,0.98683894,1.4125249
9.543912,8.751975,97.0309,191.71617,0.070616886,1.6000823,0.5529501
5.4776015,0.70558286,206.64995,240.9408,0.6975174,1.7104517,1.1908131
0.18980876,6.7772317,74.4227,175.69542,0.8589473,1.5520464,1.6878875
