x,y,e,l,α,β,serveice
8.140176,6.3912754,0.0,300.0,0.0,0.0,0.0
8.256831,3.7746801,0.0,300.0,0.0,0.0,0.0
1.799613,0.59804535,0.0,300.0,0.0,0.0,0.0
6.9599776,3.601606,0.0,300.0,0.0,0.0,0.0
1.2377986,3.9661171,0.0,300.0,0.0,0.0,0.0
4.5043683,0.80815065,0.0,300.0,0.0,0.0,0.0
5.576346,1.2014309,287.57877,291.51965,0.90342987,1.8565022,0.9030296
6.3075128,8.67745,222.35318,276.10974,0.2539133,0.97574663,1.9263542
8.862431,0.37864682,222.70168,279.07425,0.56675774,1.1979653,0.062140353
6.484326,6.4694133,154.25255,297.24603,0.61869353,1.4956708,1.4145427
5.5269547,4.3309784,287.5913,296.87717,0.28739515,1.7135996,1.7253677
8.393773,5.2372804,198.8487,243.31071,0.16643547,0.3641697,1.3696238
5.483179,2.9784648,52.76521,206.18266,0.89606994,1.447145,1.258295
7.5722575,3.4880323,179.71608,235.66415,0.044295702,1.7648089,1.2719239
8.018901,0.272594,89.69473,214.2506,0.8377854,0.78363615,1.4121723
0.16059613,8.086965,27.04783,77.94553,0.9790145,0.7799656,0.29328567
3.4774249,1.0723563,136.41045,246.2567,0.7534258,1.0055051,0.7154197
2.8786688,3.5241203,35.785454,116.25556,0.6246903,1.6723434,1.7797025
9.821655,4.2179527,194.45015,207.8892,0.57727206,1.0738698,0.8624097
2.2992256,5.949553,179.84938,255.38702,0.60431087,1.0238367,0.20032358
1.91374,6.778471,9.637993,210.71742,0.0079979,1.0269785,1.11807
5.907293,6.805995,88.41745,283.89307,0.17245501,1.4725509,0.1682278
6.7955065,1.1370062,181.79042,284.85486,0.5964607,1.1363759,0.5778323
0.12506008,5.7751107,3.8607476,88.75958,0.8398725,0.71344596,1.1120818
1.1559038,7.1821012,181.58911,264.36804,0.011615256,0.259985,1.1439749
4.459464,7.1047583,191.98192,294.9247,0.14473175,0.8193424,0.34021705
3.6910293,3.6190853,272.7595,294.88376,0.2749123,1.3107443,0.41313875
4.8221374,1.1502066,102.90415,280.7977,0.52424484,1.2831503,0.1664705
4.549442,6.9400964,121.218,245.79364,0.12521416,0.4252613,0.36554423
