x,y,e,l,α,β,serveice
4.4622416,4.783575,0.0,250.0,0.0,0.0,0.0
8.758737,2.2603793,0.0,250.0,0.0,0.0,0.0
1.8908834,6.7215714,0.0,250.0,0.0,0.0,0.0
4.389484,0.8588583,0.0,250.0,0.0,0.0,0.0
9.375509,4.773558,0.0,250.0,0.0,0.0,0.0
9.93566,1.3757163,0.0,250.0,0.0,0.0,0.0
4.895439,3.7318795,0.0,250.0,0.0,0.0,0.0
0.4976057,8.966801,79.65131,174.4628,0.095598474,1.6315683,0.19865029
8.061324,4.2585483,215.63272,243.95848,0.5512091,0.6665775,0.15653548
5.2365775,0.52046555,176.97394,201.9068,0.7856701,0.070438795,1.7750142
1.4343551,3.9000833,109.14643,131.49774,0.9497497,1.7609851,0.20419101
9.69021,7.456095,123.63834,142.34828,0.22928934,0.9870148,1.2223318
0.6992107,5.5038004,17.69688,211.92052,0.5360988,0.27362305,1.1746455
9.769736,7.4444017,85.93674,244.84604,0.68774533,1.3153045,1.3595912
1.2850429,9.483511,129.8044,146.46854,0.1814186,1.8637449,1.2444624
5.7362933,5.3512573,194.71754,214.84335,0.6216038,0.9022456,0.4675467
9.466612,6.214305,145.54785,146.18944,0.09938429,0.84435385,1.0450981
5.4136815,6.803821,26.834482,247.78636,0.39934865,1.9990677,0.26235762
9.307708,7.410565,70.78873,241.18657,0.46304813,0.7201657,0.8281222
1.3593757,6.1465144,20.933237,73.19176,0.1968517,1.247559,0.14714856
9.450744,3.25977,196.09668,248.81573,0.93200296,1.275774,0.8490774
7.9969788,8.0998535,181.85175,244.66011,0.22185613,1.5287311,1.9840928
7.811044,7.762591,193.38365,232.902,0.7905313,0.93818873,1.8628969
3.649529,1.0027707,192.84433,240.5659,0.6118938,0.24042141,0.48020893
4.054999,2.3962407,47.994286,165.50069,0.14907692,1.1107394,0.21077454
6.0142035,2.2665777,15.1645,82.65766,0.059256367,0.32216847,0.8644556
9.661659,1.4994838,211.2667,248.32172,0.012885371,1.0734733,1.9585241
4.088782,0.4333128,126.15094,151.88814,0.8798358,1.1412538,0.87280655
5.7972302,3.2074287,169.88986,218.94688,0.11473047,1.8653109,0.56207883
6.163384,7.161694,51.90329,149.99629,0.5183573,1.2779249,0.30322206
5.7063274,9.701053,239.33221,244.27017,0.4540067,1.1121866,0.06034591
8.764616,8.980031,165.13536,176.93544,0.5630069,1.8613775,1.994056
2.9571824,4.9728875,140.36969,205.46074,0.3915595,0.8108455,0.16290376
1.475662,4.1619325,185.9896,209.67755,0.6601827,1.7962148,0.80217063
2.7943974,4.2440324,118.42785,231.61649,0.3098581,0.8397729,0.4113554
5.730674,4.9864926,160.82674,212.51498,0.5642985,1.0398238,0.56908554
8.9592495,1.3077686,136.19115,179.3227,0.27888754,0.6433039,0.9294477
4.4344835,0.84771705,93.0599,173.3583,0.32262117,1.9722592,0.006372924
2.933346,1.5523328,170.2786,196.8135,0.21069409,0.8904951,1.3698064
6.0648727,6.023095,201.07597,213.05835,0.8883535,0.69965255,0.077735536
2.9946992,6.738331,96.827194,215.92303,0.8531638,0.18201637,1.9340253
5.9800463,1.109781,74.423,225.69693,0.9638647,1.815035,1.1707797
0.83719975,2.8783412,60.041653,137.40422,0.2781028,0.06247164,1.8362561
7.228071,1.7599875,46.81385,221.09557,0.26198408,1.5341698,1.9885266
0.2033367,5.984257,88.13165,165.66135,0.79032516,1.2906971,0.633708
2.2682607,7.6190195,147.90596,239.32217,0.08338854,0.9047434,0.41434073
8.025226,3.539907,237.00044,240.8912,0.09997299,1.0784746,1.0278442
7.568223,7.818977,28.87842,178.71419,0.8551125,0.450386,1.5760478
2.8614955,4.4900713,55.84216,122.65215,0.07457559,0.14877221,1.4514064
9.154878,6.107113,104.8186,242.48878,0.7908948,1.3954678,0.37793723
4.728547,0.42527166,105.94564,213.24529,0.7664983,1.4331781,0.21092051
0.7269911,7.0380716,88.13254,107.008766,0.7096656,0.23150687,1.5510429
2.9332507,4.7725854,0.7972665,211.26692,0.42279613,1.3060921,0.21090586
7.011878,4.953079,122.02385,229.89592,0.1895136,1.7470459,0.2486448
6.5710344,5.123737,74.847176,172.7084,0.19257323,0.87785053,1.1649765
2.0211964,6.358833,104.1148,145.21605,0.86685026,1.8930979,1.0151422
6.365736,1.8207749,179.36623,185.32622,0.29575786,0.3426336,1.4094825
9.745494,5.2498436,232.1534,249.36682,0.9952664,1.5967442,1.179206
4.781803,9.531134,10.751991,138.77042,0.39159936,1.9745533,0.23312855
0.018332282,5.544857,117.60575,163.04663,0.8654172,0.73715234,0.63481605
6.596169,5.0405817,215.0814,221.65924,0.6019399,0.64160275,0.30215293
0.21572195,8.566631,128.52046,223.14722,0.47604075,0.56327343,1.9824408
7.4861465,7.815799,114.40595,206.07608,0.031760417,0.26007155,1.6129766
6.6622286,2.4495597,243.82187,248.7801,0.020197315,1.2431663,0.24288641
3.0866091,1.6979254,227.8699,230.56825,0.90290403,0.99133736,0.45475683
9.581187,3.3510292,115.15271,125.252174,0.8354824,0.074104026,1.7762313
0.37868142,1.0153867,54.5841,111.045105,0.25720438,0.64694345,0.3145678
9.848308,8.67229,82.316185,125.87543,0.25084585,0.36323667,0.37118694
7.6099095,7.461006,196.83786,204.70177,0.42806596,0.82386494,1.7665217
3.5507169,9.412116,26.683353,157.02501,0.1505191,0.70195264,1.5216789
2.227889,7.04786,202.57512,212.8957,0.45491093,0.8942595,1.7579275
1.0216098,9.117324,154.7016,246.80754,0.07218475,1.5351865,1.0940963
5.7696643,5.1975274,122.083496,171.06273,0.70467824,0.71886975,1.8933839
3.2580473,4.1417136,19.759205,117.448975,0.24308473,1.8496453,1.7320962
8.656965,6.5583353,92.40427,240.84422,0.38044426,0.2043642,1.1773986
4.312576,0.09052618,73.14229,133.11578,0.28353179,1.3064408,1.6038343
6.1222773,0.44700927,90.46162,128.3118,0.6396242,1.6437091,0.42506194
4.4578266,2.3692415,38.119713,82.863884,0.57507396,1.8353262,1.5337061
5.6937947,8.481457,60.830883,240.64099,0.38520423,0.47012037,1.8764658
1.8411041,2.9084902,206.92062,228.54604,0.32975498,1.3093569,1.6155982
9.500629,4.096953,193.84985,227.27347,0.63402385,0.70301926,1.1071808
0.033755805,7.807577,185.23277,230.12685,0.5442102,1.3876092,0.025198372
8.33494,7.8919272,134.61157,218.09431,0.72018105,1.7078115,1.5483034
0.59359676,4.9886346,81.21203,228.42651,0.5722947,1.9269633,1.3129028
9.255927,2.8433444,8.632026,92.412766,0.16654266,1.6615436,0.15692696
8.722259,9.069294,119.22497,214.63443,0.13049537,1.4863372,0.55791885
1.5571548,4.313534,112.57682,185.91151,0.4961062,1.4262531,1.3087989
8.135527,9.587202,0.0,250.0,0.0,0.0,0.0
2.809306,9.135353,0.0,250.0,0.0,0.0,0.0
3.9661655,5.195995,0.0,250.0,0.0,0.0,0.0
8.613692,3.6053426,0.0,250.0,0.0,0.0,0.0
7.7685905,4.044445,0.0,250.0,0.0,0.0,0.0
6.892375,1.3327618,0.0,250.0,0.0,0.0,0.0
4.7112956,8.42322,0.0,250.0,0.0,0.0,0.0
