x,y,e,l,α,β,serveice
3.350288,2.0722525,0.0,250.0,0.0,0.0,0.0
5.1328115,3.89255,0.0,250.0,0.0,0.0,0.0
3.5923483,7.0664234,0.0,250.0,0.0,0.0,0.0
9.028338,5.0964475,0.0,250.0,0.0,0.0,0.0
1.2582086,2.3851473,0.0,250.0,0.0,0.0,0.0
3.264761,7.682903,0.0,250.0,0.0,0.0,0.0
9.342151,1.4090155,0.0,250.0,0.0,0.0,0.0
0.7512738,2.5225115,230.80797,241.0773,0.2592102,0.8326662,1.179697
1.5033284,2.4976263,208.77824,223.04112,0.8481485,1.506133,0.85419905
4.528306,6.620847,172.3594,214.54512,0.084246,1.9571048,1.0653791
1.7709727,0.9339049,35.905666,227.08734,0.057962336,1.2579092,0.88950276
9.746384,6.097594,202.726,229.2175,0.3537585,1.2149162,1.6025503
7.7100863,9.7590885,87.792114,201.47913,0.4531767,0.13180533,0.958123
8.980865,0.3900526,92.465,122.645096,0.45333216,0.2272448,0.97276545
6.018188,2.9900131,125.21162,226.654,0.17340434,0.77624375,1.2176149
8.298173,2.278581,51.96836,210.38307,0.50094706,0.37191066,1.5314513
4.1318116,4.102361,205.14601,219.18533,0.94373214,1.030017,1.3018231
3.8674808,0.68991977,7.2206097,64.47201,0.8160092,1.7125375,1.9765317
1.4802331,8.265339,191.87068,207.38309,0.2044838,0.14793664,0.83585626
0.29059094,1.5862508,210.33965,215.43188,0.09548352,1.1372144,0.7283622
9.180133,3.7729692,85.17306,200.83783,0.81952965,1.6093755,0.67451274
5.3649297,6.157636,224.31075,228.0529,0.4135617,1.1062679,0.91058064
3.1939201,0.43985394,153.29985,200.1143,0.5329034,1.7020979,0.54597443
6.2097235,2.5676293,151.87361,236.08745,0.85246646,1.2806814,0.7194062
2.1742833,8.098369,249.81143,249.91705,0.98797274,0.57622063,0.10627184
0.6769219,5.254221,114.266785,195.90668,0.75010407,0.39219382,1.7675195
7.4886713,4.298645,15.004833,206.27676,0.8736281,0.005626989,0.07589393
7.141218,8.476657,224.75691,235.56775,0.814759,1.1391972,1.3631966
4.6392927,0.47188482,43.98398,99.491905,0.92634743,0.3119178,1.3373029
8.974946,6.0108147,246.20723,248.15172,0.7857924,1.2267141,1.9915735
1.9671878,4.145052,42.687153,149.03743,0.20568804,1.5743066,1.3637133
8.7230835,0.82047,203.96469,249.11368,0.44344926,1.2707783,1.7700459
9.570005,5.684524,177.22966,198.97684,0.37728968,1.8961228,1.2636881
3.1032445,1.5237532,81.58889,241.56496,0.5309354,1.9522707,0.28973132
3.8222942,8.189963,245.92749,248.43921,0.0031073014,0.5491463,0.29096922
3.3467522,2.845468,67.88681,92.07797,0.88395196,1.8175415,0.3398418
7.914054,2.9122908,84.16576,148.38159,0.17907745,1.4518111,0.21541722
3.3958747,5.476653,212.99768,224.13104,0.03989264,0.8946135,1.2144666
7.317336,7.952058,244.13492,245.3557,0.12281278,0.44610253,1.5673717
0.8169685,5.6545806,204.74846,220.53625,0.6512651,0.85622424,1.7927788
9.137248,1.7399062,223.27232,225.95277,0.16477059,1.0114962,1.5089352
