x,y,e,l,α,β,serveice
1.6366637,9.917794,0.0,250.0,0.0,0.0,0.0
0.774669,5.002303,0.0,250.0,0.0,0.0,0.0
8.043877,5.534567,0.0,250.0,0.0,0.0,0.0
6.687864,7.266333,0.0,250.0,0.0,0.0,0.0
2.7936935,6.8460035,0.0,250.0,0.0,0.0,0.0
9.397008,8.620411,0.0,250.0,0.0,0.0,0.0
8.938608,2.3188355,106.176315,224.98134,0.6081138,0.29547045,1.2267791
5.0679293,6.85367,218.30276,229.85669,0.84251183,0.15608917,0.5104751
2.908876,7.82181,125.28914,215.62364,0.8756534,1.6475326,1.4434084
5.0016303,2.8953779,79.05198,235.71544,0.8816688,1.3495083,1.8490329
0.23913655,8.665424,126.79696,165.41052,0.23043245,1.7753717,0.8224301
4.0349236,6.3622055,24.109247,202.2715,0.9342943,0.15759404,0.97343194
9.710008,8.357917,15.4913,50.892105,0.69531566,1.1209042,0.3999343
0.60224724,9.362205,196.68141,227.33888,0.14283073,1.655654,1.0590734
6.6646004,8.027681,48.759502,99.357086,0.54854184,1.5255944,1.3498111
0.39202458,3.2216682,15.55621,20.402073,0.15087566,1.7809926,1.6856183
0.96956956,4.469027,149.17686,203.89844,0.5949976,1.187098,1.3009983
7.9334736,3.247983,115.84058,165.29549,0.048350886,1.3726974,1.2164646
8.575749,3.7677362,121.682014,215.31781,0.33135888,0.473749,1.9615513
2.2423854,8.067691,123.8116,201.48502,0.5653041,0.22826564,1.7245628
4.3981194,5.9420896,69.9605,174.50372,0.3009126,0.7830715,1.6500367
7.2263193,3.0975282,95.15977,239.10281,0.52836823,0.28913945,1.8908503
3.143405,5.3264027,70.92526,151.48833,0.50538695,1.734193,1.2645159
8.113446,4.2509613,174.69022,247.5697,0.55836385,1.500515,1.4656775
6.72649,9.992282,102.86145,248.2136,0.9592851,0.8166306,1.2541692
8.299583,0.12847163,62.815804,155.93689,0.43917584,0.15767874,1.6085025
8.318148,7.348717,217.79417,226.56297,0.8854371,0.07470797,1.263969
7.2715797,2.5551639,167.41287,173.27087,0.14161101,1.7697034,0.23150921
4.5252023,5.7901144,174.1753,191.00339,0.069253266,0.6059353,0.052521788
1.6169896,6.802987,193.10422,238.83113,0.4885181,0.1836171,0.17135425
7.862831,5.108484,79.45972,242.85315,0.9748459,0.16388151,0.7613537
4.488654,3.3535795,80.36842,151.69423,0.3335359,0.08954912,0.37946662
3.9120595,9.265367,60.699825,231.85606,0.83324265,1.1265719,0.4530894
4.8998246,2.4768395,100.85293,241.06104,0.5176885,0.34211615,0.58060807
8.156753,8.363372,84.72993,113.34303,0.41055197,0.8245191,0.1651256
4.4808955,0.85093015,103.84337,105.72832,0.10062909,0.1649618,1.1767564
3.4077268,9.859769,27.515404,80.37103,0.7643894,0.9418829,1.1403497
4.657783,4.2084956,225.73,244.53613,0.052643243,1.0506552,0.48632327
2.0534523,3.424747,79.23827,140.14949,0.15276264,0.2789629,0.94602317
7.7377267,5.4013243,116.3775,197.54681,0.5368662,1.3560079,1.2187375
