x,y,e,l,α,β,serveice
6.045258,0.34748,0.0,250.0,0.0,0.0,0.0
8.070714,8.360946,0.0,250.0,0.0,0.0,0.0
0.23237173,9.6829195,0.0,250.0,0.0,0.0,0.0
1.5708765,1.7458892,0.0,250.0,0.0,0.0,0.0
2.5659432,9.279843,0.0,250.0,0.0,0.0,0.0
0.5979913,2.885859,0.0,250.0,0.0,0.0,0.0
0.5910477,5.2636986,0.0,250.0,0.0,0.0,0.0
3.7055604,5.79788,47.258785,248.49754,0.32085127,1.8608898,1.9403752
3.579893,6.8818345,68.63766,161.51402,0.27935657,0.04371207,1.491777
5.8516545,5.5162854,183.589,238.24588,0.825865,1.9607925,1.3507491
3.369198,8.823735,236.08745,239.74379,0.6178622,1.853471,0.41481912
8.2089815,3.872474,160.72514,162.22806,0.34624138,0.8387878,0.75196683
6.929432,3.747162,218.52205,231.87825,0.056882802,1.7568971,1.240779
9.86104,8.737943,115.34321,137.06674,0.12863299,0.49896693,1.4905094
2.837724,4.113677,57.01873,140.86925,0.1450509,0.5673472,0.62210274
0.4842374,8.014865,196.89319,216.56041,0.5867465,0.43760377,0.33552438
6.0932026,7.3695045,155.91905,239.45053,0.07865245,0.38224754,0.12853187
6.796986,9.56497,244.26973,245.90698,0.5615559,1.1377304,1.1523498
2.0758173,7.8166275,79.76382,124.11624,0.0024104426,1.660618,0.292409
1.7781008,7.6088853,25.757631,87.74082,0.42562464,0.685085,1.9657149
2.417854,5.025824,63.934006,181.38162,0.1962735,1.3109162,1.1588485
4.982327,8.286168,154.4724,182.5956,0.7742203,1.6880301,1.3043743
4.8453593,6.3223577,191.16972,201.61736,0.4662568,1.6243663,1.9932314
0.25550133,3.3125706,88.21116,215.01497,0.35785273,1.62384,0.1758693
3.456913,6.4924483,42.48848,63.860176,0.7034478,1.7504253,1.6574234
0.6692559,6.2666335,223.4416,245.26527,0.77081275,1.2084848,0.047750693
7.675357,8.727174,132.47437,173.64839,0.57528406,0.49516466,1.0834055
6.2820234,0.56282616,144.1243,227.20953,0.83835363,0.2359506,0.46565473
6.5507193,8.184795,25.85017,235.20126,0.011700185,0.22670968,0.40962678
4.355963,5.434645,210.38028,247.67331,0.29084122,0.8447516,1.1710291
9.519574,2.8286438,156.8473,157.20282,0.0063642976,0.3606113,0.30396953
1.5475649,8.091125,85.496475,225.23285,0.05650506,0.61805815,1.8439938
1.3719758,2.3150487,221.87872,232.2934,0.90115523,1.2965624,0.7009353
3.4992962,6.6138916,126.92812,225.84267,0.61731553,0.745591,1.5753194
6.526211,6.406652,222.93456,225.36589,0.8408759,1.0626857,0.90072936
6.3946986,6.7168126,55.94322,93.78015,0.73903817,1.84964,0.6740161
8.433471,1.8957008,40.482468,181.31561,0.66808987,0.49970257,1.8999138
7.4605894,4.019965,246.46275,247.59871,0.7739465,0.7532907,0.007854037
3.2339652,7.2023745,189.421,218.47713,0.9542659,0.34844434,0.30070382
3.5046299,1.0421398,152.50856,195.95288,0.3496814,0.28538117,1.874897
4.4811335,3.558539,56.867847,200.60529,0.49512225,1.9927247,0.23444273
0.5255699,5.8848257,77.34096,158.62923,0.36573866,0.70758516,1.1551367
2.2449963,8.20575,49.607376,116.123024,0.72020406,0.48690957,0.8198607
9.350695,6.240421,30.736292,77.03671,0.01189915,1.5444288,1.8270553
7.3343635,6.9843616,82.63414,114.816765,0.75549006,1.5675551,0.5370202
9.145365,1.2303003,19.851133,72.229675,0.98176444,1.6948136,1.4366181
7.709703,1.4096297,124.76929,184.48026,0.11713159,0.35324612,0.055511914
6.132949,6.6319127,22.742805,58.81913,0.66381,1.9880022,0.90650934
2.610961,5.6278186,45.87143,49.878437,0.63314694,0.364092,1.6913201
