x,y,e,l,α,β,serveice
1.3046126,9.727778,0.0,250.0,0.0,0.0,0.0
8.131975,1.8634965,0.0,250.0,0.0,0.0,0.0
6.8604097,4.7867336,0.0,250.0,0.0,0.0,0.0
4.876148,6.0947876,0.0,250.0,0.0,0.0,0.0
6.7367225,7.013851,0.0,250.0,0.0,0.0,0.0
9.540782,2.1364505,92.172104,168.73885,0.2529282,0.27230752,1.713972
8.212148,6.816686,146.36139,203.1869,0.2651922,0.116519906,0.0024761823
1.8248078,6.454921,213.15666,222.53094,0.19712575,1.6893176,1.8034154
1.4620731,0.09031952,187.45927,244.40921,0.81429523,0.83415395,1.9334581
8.703781,3.0922434,89.25405,169.4985,0.25542328,0.761647,0.76420563
9.732816,0.9568578,248.41988,249.85846,0.17016211,1.8075298,1.7048322
3.5703394,7.8338337,12.49236,148.14032,0.4944255,1.1079899,1.6056671
4.7031083,2.0780349,119.108154,230.8693,0.16489556,1.7509708,0.9566103
5.550704,7.196955,162.4931,182.50163,0.74375445,1.1775917,0.68774366
4.1383967,7.3350163,158.90042,242.86006,0.7609214,1.741939,0.4494205
6.1796365,3.1111777,115.65325,135.68034,0.44169265,1.8542647,0.6158899
3.01394,7.6785,121.58236,124.499794,0.32155487,0.72997236,1.2025535
5.219611,5.7410126,215.8041,228.5162,0.11185029,0.802816,1.9506146
6.129089,4.542574,159.98174,201.84172,0.5440164,1.3131915,0.4533221
8.128025,9.711134,240.8232,247.76955,0.7632023,0.44231412,0.101465575
2.0592587,1.6264842,192.32751,192.91756,0.16141038,1.3933967,0.98307145
0.8193996,0.82786614,63.746788,220.45016,0.2747074,1.9406874,0.27592072
0.73636514,5.857395,5.2852783,109.104805,0.023015862,0.0021753523,1.7044759
2.5619571,8.962579,187.45992,221.57224,0.9384858,1.4198242,0.14690445
7.1848607,8.341197,41.23794,123.81544,0.73579645,1.4716817,0.09339179
8.661494,0.10019127,116.633514,221.66826,0.23968449,1.055552,1.9850913
6.256621,3.752126,44.354813,147.92105,0.83251554,0.46267587,0.16171093
6.6637106,5.2648196,3.573531,90.95069,0.9564042,0.110152654,0.0033915227
0.53768975,4.5376544,191.00224,225.28763,0.8964651,1.7343254,1.8847499
4.336999,0.3706664,44.57091,153.81102,0.66867566,1.8775127,0.8763776
2.2569516,0.12793279,14.1743355,234.1316,0.0054292656,0.23883346,0.9322216
2.202189,9.544242,29.917564,139.70027,0.27084267,0.61259806,0.85872865
7.619891,6.9557405,94.36129,228.72124,0.7419319,1.8536645,0.35492414
4.03345,6.408175,26.490656,125.406,0.21234326,0.7617938,0.4292297
4.0603123,2.1361656,119.310524,188.84245,0.5127772,0.12941231,0.2780106
1.934709,4.4614162,39.44019,60.53491,0.9378698,0.1183999,0.43592745
7.3282585,0.25908753,242.68448,244.28667,0.24693073,0.7300844,0.37835416
6.5427527,8.826279,132.11009,192.0984,0.71278286,1.438004,0.080634445
7.239015,4.6048436,146.27798,168.12111,0.24051538,1.4564228,0.66027194
9.865446,2.4576383,73.57051,104.963524,0.9719581,0.83675414,1.429453
2.278217,8.801327,158.48401,203.25482,0.8185855,0.07490253,1.8567038
6.5880885,7.1401477,230.37712,239.07654,0.49452716,0.4612678,1.9380138
1.8375343,1.1496165,175.84502,200.9984,0.45452628,1.5173692,1.9621648
9.498888,9.447395,242.64102,244.70299,0.3629016,1.5265657,1.6199228
0.5731044,7.1922545,214.27313,238.77592,0.071426,0.69845587,0.58822125
4.3310366,8.087372,125.30051,229.88902,0.8539277,0.61361915,1.9763348
8.888604,5.454454,8.645242,61.194607,0.7682301,0.4583453,0.7666042
7.2019887,9.59458,113.13236,208.55788,0.2336199,0.8835036,0.4888028
9.855429,2.057853,160.58159,197.60634,0.6031697,1.807466,1.2170852
5.017772,2.566669,81.11727,205.14774,0.96236753,1.987543,1.3543391
4.900018,2.552836,207.99873,236.68404,0.32125852,0.61276764,1.2682465
6.4885154,5.298533,187.01195,231.79944,0.90577745,0.65703315,1.2009983
5.8406315,2.2733727,237.17267,245.07912,0.42017207,1.3204159,0.5179804
4.244952,3.3822923,70.14373,93.85988,0.7385297,1.9183549,0.88464665
2.695833,1.6499168,39.0715,86.74394,0.89473057,1.5373404,1.4952036
2.213331,8.262497,214.00235,237.25795,0.6731497,1.3508669,0.39672062
7.8122935,2.4610293,108.60789,167.94162,0.995725,1.9782988,0.24964999
4.0637302,5.322025,230.82195,238.42236,0.55517167,0.6024628,0.84883773
3.558762,8.762009,151.63695,156.93272,0.5381265,1.4942591,0.70582277
3.9963305,3.3460147,32.940266,79.228386,0.5678036,0.28930557,1.7982117
8.127213,1.1505916,81.28031,246.42526,0.79104006,1.9494766,1.8871208
6.5981207,6.0220885,0.54416364,129.81514,0.1948348,0.5925157,0.08726068
4.260422,0.009341232,164.62598,209.15262,0.7881217,0.066455446,1.0334842
4.6635323,4.2576447,123.47223,225.87518,0.8899781,1.6759412,0.07615686
4.912412,0.42861897,23.87323,243.36821,0.9678662,0.37642974,1.4934436
9.1571045,7.738617,209.23093,223.42075,0.21278661,0.702805,0.86909467
3.876954,9.399192,108.63587,172.64804,0.10151401,0.38264722,0.7774915
7.206677,7.5697145,37.34842,223.71791,0.25618666,1.7650076,1.675427
5.4187346,4.4768467,42.996216,230.77621,0.54549,0.12058313,1.6785243
9.398518,6.579714,162.68344,189.35982,0.93133944,0.86867744,1.2211853
5.50626,0.7513484,138.36139,147.7299,0.32261997,0.35587814,0.14639804
2.5613074,3.9914913,217.98036,237.40367,0.032439414,1.3023412,0.26414636
4.632635,6.1802025,167.51044,242.83502,0.9366654,1.0293032,1.0839441
6.6913404,5.4828067,92.5129,156.38742,0.8892397,1.7317828,0.8140905
1.9918746,7.9781613,223.21317,229.91745,0.81772,1.7054853,0.28706494
6.395726,9.901439,93.270546,134.83957,0.6145706,0.91449714,0.047459584
4.869715,2.2797327,231.00435,235.60219,0.93519557,0.7988259,1.8323485
0.8995592,2.6918983,99.83837,234.69945,0.6473112,1.7535046,1.8227116
0.7207349,2.8434072,39.549904,150.77618,0.79261076,1.2171499,0.94631857
3.6866343,0.6046958,187.3178,227.66623,0.58023226,0.6960258,1.3715968
6.6207795,6.082487,131.48111,244.05528,0.33042848,1.7900358,1.8277466
2.1693223,6.097663,228.63022,234.35585,0.9934943,0.3418664,1.2405338
6.7766814,4.1041617,95.63104,193.55086,0.71111625,0.49557424,0.87549496
5.4466095,8.649446,118.91426,179.92113,0.7294058,0.5328923,1.8314282
5.1240807,0.09885389,181.73453,214.35684,0.10259215,1.9219162,1.9132737
4.1923738,4.2469444,0.0,250.0,0.0,0.0,0.0
1.2380205,2.927297,0.0,250.0,0.0,0.0,0.0
8.951234,2.963882,0.0,250.0,0.0,0.0,0.0
8.268607,9.41563,0.0,250.0,0.0,0.0,0.0
8.665758,4.945778,0.0,250.0,0.0,0.0,0.0
