x,y,e,l,α,β,serveice
4.010683,6.600586,0.0,250.0,0.0,0.0,0.0
7.643812,6.4578714,0.0,250.0,0.0,0.0,0.0
1.2718465,9.309265,0.0,250.0,0.0,0.0,0.0
1.6833588,4.0391955,0.0,250.0,0.0,0.0,0.0
9.249553,5.8615074,0.0,250.0,0.0,0.0,0.0
7.455123,1.1800593,0.0,250.0,0.0,0.0,0.0
6.185154,9.562017,190.4781,216.88702,0.22204587,0.28519076,1.8819137
2.2152753,2.707177,241.1652,242.8119,0.40639064,1.943898,0.25626147
4.2960715,3.5250497,72.578,146.72238,0.4491208,0.41558608,0.28610215
8.135455,3.5802438,186.26889,204.686,0.5647617,1.1894463,0.36030906
0.75820595,5.824378,105.87944,131.98955,0.61971736,1.4098293,1.841493
8.0748205,2.904804,133.69841,218.73688,0.06521011,0.9551399,0.28678465
1.1800902,9.889189,96.28561,158.63075,0.18814082,0.1268111,1.0831237
8.919928,0.39803854,95.36808,226.3438,0.30350116,0.033008598,0.92872167
9.620699,1.8915086,157.18237,219.02432,0.32086006,1.21945,1.8938189
5.385883,3.9020886,2.6987624,51.153343,0.020085933,0.60541284,0.46487993
7.603155,7.9633594,241.74776,242.85048,0.3985904,1.6822037,0.7355987
4.271359,0.984159,248.73181,249.17299,0.10207605,0.4534767,0.23060662
5.9509435,0.7276608,88.23386,180.8893,0.1626094,1.6980642,0.15284854
8.791229,4.225601,89.96497,96.08553,0.8541114,1.2789674,0.54006267
2.8267243,9.007861,235.94806,240.93216,0.64216805,0.65925163,1.0642157
7.9223986,6.064362,165.91214,242.38113,0.5974346,1.232995,1.7149357
3.1198575,1.0158113,100.73544,197.11607,0.33134764,1.8722168,1.6044276
3.909191,2.1542506,196.3303,241.76819,0.7167371,0.6250291,0.8373354
7.9054728,4.852328,204.48308,243.08617,0.8673841,1.6526679,1.8652878
1.4093847,2.2077706,227.04929,237.84824,0.057522412,0.7300108,0.4959413
0.8413666,1.2297155,157.4243,189.88112,0.99305063,1.2958099,1.7619126
8.908075,9.661382,26.867723,80.06321,0.066246994,1.7577202,0.1322647
0.42918056,1.0257542,103.7356,146.36964,0.8250313,1.6933663,0.68250453
6.076205,4.7720866,172.71,222.84264,0.33568048,0.9740474,1.1551837
4.5632515,0.37363997,24.472366,243.76697,0.1368089,1.1178378,0.736168
5.725193,1.4236428,14.662238,248.98265,0.47976425,1.9928966,0.7058282
8.1433115,8.645176,216.40259,232.70605,0.8353319,0.27874407,0.91087294
0.0036818348,0.6394153,78.33095,204.57042,0.81561357,1.3017818,0.5155325
9.5978155,7.8618712,7.93153,51.580208,0.35425264,1.3640225,0.09178288
8.652903,2.951585,242.5008,247.54292,0.20073897,1.804098,1.1013713
0.97142845,8.363709,246.06976,249.75336,0.50871754,1.6564838,1.978965
4.276851,0.8431702,172.35359,181.2004,0.6820564,1.0585063,0.5966744
2.3420508,2.8920958,26.95318,30.07027,0.56217873,0.82174647,0.18743062
