x,y,e,l,α,β,serveice
9.889121,6.2717357,0.0,300.0,0.0,0.0,0.0
7.077151,0.33872157,0.0,300.0,0.0,0.0,0.0
4.595694,7.4451995,0.0,300.0,0.0,0.0,0.0
3.1286066,3.0448248,0.0,300.0,0.0,0.0,0.0
4.7529807,1.4920537,0.0,300.0,0.0,0.0,0.0
1.310299,4.302174,0.0,300.0,0.0,0.0,0.0
6.3230963,6.8370385,111.783905,133.19254,0.91141284,1.1482748,0.5691035
1.7392225,1.8062563,201.52275,280.88168,0.3191968,0.91464245,0.86392355
3.324481,3.5045063,274.0118,280.6174,0.7335009,1.33122,1.1354326
5.5289683,2.4762526,191.84201,287.362,0.5448381,0.67089003,1.6396773
9.554068,2.3549867,52.744976,111.18487,0.40506655,1.8579922,1.8558758
4.1656733,1.2063271,279.39093,299.16757,0.14571355,0.86406666,0.49649915
0.43363407,7.340745,231.30083,240.8156,0.48834997,1.9576008,1.236086
7.80057,9.879642,248.298,280.67392,0.36890036,0.7495349,1.4181015
5.6117806,7.20004,50.38424,148.50215,0.17570284,1.0892934,0.8933113
4.009873,7.8951206,137.99849,142.67125,0.33536083,1.7443482,1.8805572
7.0178866,9.691117,209.7879,248.34946,0.44987577,0.35053387,1.9438163
1.1410266,2.0734582,34.612846,233.81697,0.39112496,1.7619705,1.4267069
4.940088,3.7688158,4.103428,196.8921,0.8937039,0.73662096,0.65206015
3.0015185,9.543477,204.17169,261.12216,0.44263482,0.23410338,1.6477257
4.3513002,4.4206753,284.6866,289.70233,0.0894684,0.7450558,0.20175688
1.2138149,6.072954,19.553682,121.16014,0.12771358,0.8606253,0.105003335
8.987111,5.8246384,70.62146,271.19705,0.5791268,0.44216624,0.14169635
1.2432321,6.083687,103.32842,118.48278,0.72175145,1.1354048,1.759859
7.723117,2.1699884,282.9532,298.93558,0.7586607,1.4398261,1.5535195
9.642348,5.56592,71.86343,175.45352,0.78985685,1.031481,0.7934411
9.107191,4.8998623,251.53665,253.03806,0.6565679,0.61485654,1.4804174
6.673888,0.63108,239.08064,296.75812,0.055086367,0.018092532,0.74508697
3.6343973,0.0046320637,139.11006,223.82904,0.6645362,1.7718745,0.61544865
1.0673743,1.0836968,90.436646,114.92787,0.09169801,1.0065317,0.65888065
7.9343452,3.4109163,102.36062,293.2296,0.059517905,1.9559196,0.097633
3.0824096,0.09201801,84.327095,113.7248,0.8928191,0.29194108,1.1594143
2.8587573,7.5182905,299.236,299.92142,0.90597135,1.6996458,0.4600562
6.0736628,2.1312625,112.84616,114.204994,0.018968448,0.29948372,1.5972451
1.7896547,8.271097,215.95357,298.25186,0.87891465,0.15585776,1.6428473
0.74576396,9.273179,22.70552,283.0333,0.44241923,1.2185344,1.9120455
8.907894,4.9229527,93.91907,214.20218,0.25365254,1.8559381,0.7960585
2.6023,1.4491758,79.9705,208.7174,0.29412714,0.9380111,0.26167926
8.1230755,5.252427,181.35188,183.61682,0.31813174,0.2605131,0.8743446
3.3055203,6.1466894,151.45393,196.15099,0.5034846,1.288315,0.65818375
6.547973,8.804778,284.76422,296.29175,0.4717285,0.24431571,0.87368
0.6727032,1.9534875,213.57817,240.67725,0.4879734,0.50051606,0.8620799
7.9147944,6.2470417,178.9952,199.52371,0.615528,0.5054595,1.1466986
5.8085995,6.911188,232.98262,270.18268,0.8924174,0.49448955,0.009302975
8.814512,6.8039126,104.37666,185.6008,0.8430321,0.38995117,1.0380915
0.77157193,7.726771,117.13701,146.87735,0.77256835,1.9633011,0.68621075
6.9592566,0.51148045,281.42953,285.66745,0.7911207,1.298511,1.2914151
1.6432207,9.327106,286.64243,289.03345,0.5038168,1.4888247,0.9819643
1.2443178,2.6789308,98.664536,130.9309,0.3003353,1.8079704,0.48506066
2.92734,3.714754,118.17946,138.94626,0.60709584,0.66235864,1.6912677
3.4369364,5.705459,212.61354,283.81845,0.19676277,1.0219758,1.9728122
9.521357,7.277789,173.78198,291.9269,0.6697363,1.6819437,1.1630592
5.88507,9.94958,214.80948,276.8598,0.70789605,0.7812443,0.7672788
7.3949904,2.5238068,13.792829,105.979965,0.74549925,0.99155253,0.5516344
5.7112837,8.850325,246.6642,249.26305,0.12024234,1.8373865,1.3961889
8.46713,4.204856,48.454823,270.31668,0.40701345,0.20869392,1.3728844
5.2002096,0.06567327,63.14859,274.79282,0.040519085,1.7740728,0.05631366
1.3838005,8.773694,169.36258,280.2714,0.8247811,1.2460659,1.7875986
2.1576438,9.720678,108.642395,261.92648,0.61226964,0.4520381,0.22251219
5.280707,5.459692,185.78273,190.72623,0.9873451,1.0753144,0.61288315
5.8270373,8.500519,114.54783,274.2592,0.5629906,0.84991175,1.131606
3.6160285,7.6261535,232.73192,265.3584,0.28796852,1.1388575,0.35144413
8.3509,8.376481,269.16394,277.16983,0.25111943,1.4903814,0.16950329
0.40864316,5.8042536,39.060986,126.083595,0.04249442,0.3153628,0.08461715
2.1402864,1.7719481,270.2147,273.2413,0.030089334,0.9747115,0.26461592
1.9818622,3.2426596,180.34111,268.50748,0.72257316,1.5701566,1.3153075
0.27714634,1.3007302,0.4737508,167.9556,0.024117613,0.30008164,1.6414785
3.4224837,0.562344,196.50856,266.19647,0.96761376,1.0835707,1.9311111
2.4093978,3.1014974,27.415403,94.486626,0.49107447,0.119634345,0.5779999
4.8252187,4.236242,149.51408,260.38727,0.3413124,0.5217202,1.977038
6.730185,6.0155244,159.59726,240.9543,0.665783,1.5585561,1.7568878
7.566089,1.633276,244.40785,247.28104,0.18417719,1.54318,1.7653438
8.441381,5.2518835,187.29935,271.78793,0.21919708,0.36428496,0.10388408
7.3221326,6.1914167,97.741585,269.64404,0.44104815,0.011654275,1.5713294
4.49548,0.7407101,274.1555,287.63867,0.39991525,0.0712622,0.3425855
0.50167,0.97973025,141.2533,232.92311,0.7082557,1.1859764,1.6575948
3.7702909,7.7590876,135.05128,274.11896,0.7036809,0.22257255,0.8773549
5.7945466,6.5216203,231.10146,286.91354,0.080574155,0.083851546,1.5300089
7.174974,9.335998,161.15685,161.90819,0.77557445,1.6058453,1.5959644
4.166749,9.945449,290.0307,293.00336,0.308045,1.0928788,1.3412677
3.2809882,4.1823754,219.92801,273.22568,0.9737609,1.4823463,1.8690013
6.220684,5.660338,207.81212,295.34058,0.38390413,0.48853496,0.071395405
0.6353532,3.794806,28.262224,40.509315,0.6871281,1.6635398,0.8812124
9.216694,3.9220393,267.86053,284.45764,0.66505414,1.5832286,1.9075122
4.2942715,0.50923276,295.9053,296.77695,0.263997,1.3568504,1.9888803
6.081827,6.5251865,85.724075,231.1751,0.71977836,0.8545625,0.21113825
4.2565155,5.2909822,213.82922,258.08957,0.16458537,1.4280671,1.2261114
8.0088005,2.7256641,152.92154,264.81757,0.6619116,1.7028073,0.78308654
2.6264312,1.4526087,1.900426,60.21275,0.8380285,1.107944,1.2138613
8.097447,7.146696,8.510512,92.59016,0.9877557,0.102132484,0.53487
3.1989164,8.79569,74.25662,241.80205,0.6969,1.6731745,1.0298437
1.5826862,2.5053918,269.4092,272.62512,0.55358,0.27212572,1.929551
9.621348,8.441992,152.61955,236.83286,0.16791773,1.92203,1.4133683
0.9527607,5.5297966,41.367706,231.06984,0.18541908,0.8433888,0.74712425
8.229282,9.102946,186.11903,224.81938,0.47035867,0.708034,0.07579524
0.07166622,0.6418047,178.1735,299.85254,0.7655257,1.8181623,1.9998394
7.3699265,6.5178843,136.47218,183.89554,0.5900908,1.2765394,1.8260524
2.1032727,6.4723763,128.83994,137.37495,0.9535713,1.0652541,1.7139156
3.7176936,8.0012665,41.27044,109.23484,0.7200536,0.33561713,1.2991037
8.03508,2.751246,223.54631,233.90271,0.68666404,1.800925,1.7610489
7.1624923,7.9353614,48.463234,78.37536,0.8879543,1.9225045,1.0308198
6.829933,4.0983224,176.23383,190.58621,0.89866763,0.20372702,0.7086575
9.620814,9.837165,27.561844,268.617,0.6238994,1.6529403,1.1801313
9.188699,4.1557646,181.14041,207.37555,0.033183344,0.75732297,0.87002045
3.2930918,7.9827967,251.50316,298.2271,0.6783229,1.0685469,1.9981148
0.80491054,5.5454288,16.710018,135.82785,0.94326663,0.21343352,0.9969391
4.7891474,3.2885454,0.0,300.0,0.0,0.0,0.0
6.0224814,6.645503,0.0,300.0,0.0,0.0,0.0
0.30643916,8.973105,0.0,300.0,0.0,0.0,0.0
6.5907826,9.023112,0.0,300.0,0.0,0.0,0.0
6.3978357,7.7051387,0.0,300.0,0.0,0.0,0.0
