x,y,e,l,α,β,serveice
8.632505,8.907987,0.0,250.0,0.0,0.0,0.0
3.2049513,1.6723323,0.0,250.0,0.0,0.0,0.0
9.553966,2.0087025,0.0,250.0,0.0,0.0,0.0
5.5486946,2.397846,0.0,250.0,0.0,0.0,0.0
7.1797314,5.2146196,0.0,250.0,0.0,0.0,0.0
7.061453,2.9751348,0.0,250.0,0.0,0.0,0.0
4.6074543,8.588033,0.0,250.0,0.0,0.0,0.0
0.26933256,7.045692,19.636644,20.684622,0.49570364,1.1126671,0.6761427
0.39642897,4.5397005,161.79741,228.3517,0.22334126,1.5394981,1.1207467
0.58139807,9.781294,230.48795,236.79242,0.93139285,0.29809764,0.091885425
1.8317982,6.7941,244.09773,249.89917,0.3692037,1.7365551,0.8506218
9.112059,2.5178866,4.1660876,194.68909,0.60545677,0.9037534,0.42674103
7.345011,4.3738346,121.41021,130.10844,0.87091225,0.48720202,1.4579244
4.8836303,9.692161,181.60864,232.11594,0.59373116,1.7003078,0.5108737
3.5772946,2.7523944,79.58053,97.42025,0.17928733,1.7430679,1.5954993
8.346999,5.227842,128.55864,222.42099,0.17920311,0.76070887,1.1134489
0.29660746,0.43992782,184.7186,220.3947,0.88880086,0.8394144,1.8223993
5.6070085,1.7408022,134.75008,161.51273,0.7385635,1.577504,1.7906599
2.7241135,4.1481123,157.85701,212.52219,0.42672107,1.2105502,0.34128472
0.7687087,9.100629,119.336205,182.88434,0.035853397,0.29214215,1.2266306
5.3304205,9.275516,101.379395,166.3154,0.97943693,1.4907224,0.9724953
1.6233793,9.661241,84.60156,242.33078,0.17271164,0.21023993,0.804629
9.990189,0.023717444,241.62883,244.21695,0.23098342,0.5935651,1.2459145
6.7297006,5.2266726,194.12596,248.99138,0.10985022,0.24276264,0.5543306
3.730316,3.1268346,97.11287,123.20707,0.49039134,0.61111486,0.11303893
2.1381469,4.7808123,87.3922,202.72363,0.32645506,1.7598734,1.0328618
7.5374837,7.0284486,78.2512,243.68681,0.36808518,1.8500289,0.90931886
1.0033026,5.18336,191.29231,241.36543,0.46256244,1.9400952,1.0277016
3.7254343,3.6052125,114.459694,205.28668,0.54052055,1.771686,0.30261952
2.9648747,9.662769,76.170876,181.25688,0.2758331,0.16586623,1.4289045
8.919113,8.945506,23.493986,152.16435,0.29269192,0.35301313,0.5251556
1.9534516,0.34922504,149.37225,200.9581,0.88076276,0.005434783,1.8442447
6.0139513,1.6717645,238.42773,242.1699,0.359212,0.14378016,1.5478809
4.814616,3.4646726,106.502815,117.17604,0.37167552,1.8920778,0.91064
4.53607,1.4148101,19.49381,108.45787,0.9954882,0.5852998,1.8967048
9.871441,8.489694,98.73147,203.00598,0.6495151,1.0634558,1.2925615
5.128534,5.0865173,128.61247,211.75287,0.72593975,0.050180074,0.088631935
0.5218916,4.095948,40.025333,236.19084,0.60543996,0.91356224,1.8050317
4.920312,8.4622135,212.92825,238.97826,0.26679105,1.3889421,1.3944132
1.7744014,6.508308,50.33073,129.37291,0.8606943,1.1576712,1.9701571
8.990802,1.7282355,110.69899,208.88943,0.59158343,1.0690078,0.8942764
6.6381893,9.501515,69.64376,76.464966,0.9638544,0.9231663,0.9374971
5.365307,3.6899307,23.567513,241.26765,0.86983085,0.17259748,1.8978308
5.504681,4.479859,189.70357,245.67029,0.70830333,0.55034804,1.1918129
9.016483,1.1841202,101.79186,117.92447,0.19419944,0.22036998,0.67064637
2.0859182,9.145713,22.266026,249.19926,0.114491865,0.7501539,1.363992
9.395144,5.143542,99.22886,187.81282,0.41323656,1.4123412,0.35617062
6.018671,5.559437,210.9532,220.3252,0.22373807,0.42357704,0.11797419
