x,y,e,l,α,β,serveice
5.6668615,3.8659682,0.0,250.0,0.0,0.0,0.0
8.158427,4.6598163,0.0,250.0,0.0,0.0,0.0
5.5066237,4.3651433,0.0,250.0,0.0,0.0,0.0
9.320998,3.8667552,0.0,250.0,0.0,0.0,0.0
9.72094,1.1783874,0.0,250.0,0.0,0.0,0.0
1.7993835,7.5342274,147.22462,152.15657,0.40812403,0.059173692,1.9697447
5.035329,0.26563758,130.66547,225.71768,0.35404664,1.1598492,0.61385876
2.1093175,0.35091627,172.0054,190.25482,0.95565724,0.9601848,0.10629444
0.6835938,1.731514,209.15454,218.26334,0.024251781,0.23092839,0.55338967
7.3468394,9.570269,177.08238,220.53961,0.44353527,1.1051477,0.341644
2.856477,8.870636,200.5157,214.8526,0.34526008,1.7016906,0.2318322
2.687574,3.763894,188.96448,224.75252,0.52549046,1.7642989,0.15357225
9.863683,6.1704698,2.4419289,71.22384,0.9808574,0.35993055,0.19878289
0.7155347,1.1080781,71.23134,192.1715,0.8897892,0.044853836,0.17809096
3.4491746,9.034646,114.88851,219.42409,0.18434584,0.9190137,1.9568653
7.6523485,5.2808547,63.558258,135.1722,0.8878136,0.19370688,0.8522892
7.413039,3.3280783,158.9451,247.7519,0.26925567,1.9629049,1.6878406
1.8910366,5.9606624,212.9186,227.84373,0.6847965,0.16436407,1.2388129
8.615485,1.9232597,210.07956,225.589,0.77647704,0.78758556,0.64132893
6.896567,6.0210695,76.066055,197.29459,0.90824217,0.6252471,1.1883742
7.2518096,9.374926,241.14955,243.27345,0.6641144,1.3520132,0.78913
3.358617,0.87766886,188.58067,198.58742,0.6356807,1.1310169,1.4247482
6.7653823,2.1938002,213.15295,243.4718,0.20702967,1.6947498,0.22792982
9.513746,5.3438945,100.94223,168.20218,0.22171083,1.6326492,1.3429153
5.2109885,2.1585557,99.81233,168.00485,0.8101705,1.4801891,1.0162992
9.820346,3.034941,45.86834,60.825333,0.55082756,1.6731814,1.2235532
9.863735,9.156783,44.602917,243.81302,0.6328779,1.2973187,0.24085683
3.2669206,1.5819018,11.730875,135.04965,0.75774103,0.371154,1.9363382
3.0222213,4.840248,89.72562,192.12936,0.5936487,1.6970317,0.5196515
8.638238,0.38819227,35.07768,139.20834,0.2932177,0.47361755,1.8597974
4.14679,4.470985,153.19847,220.25159,0.7066702,1.8421351,1.7159091
6.1635175,0.5196186,233.1633,248.49135,0.11055521,0.22297467,1.6837785
4.2870803,2.002036,136.3947,241.44627,0.871928,0.4043159,0.40761277
7.194595,9.612456,1.0546174,70.15173,0.2835228,1.4561833,1.1808732
7.052832,3.1808188,141.41666,248.11678,0.7421418,1.0163314,0.13043588
2.1587105,5.9534597,144.76036,169.88004,0.33108136,0.5532579,1.043542
7.6752048,3.4608328,37.174694,164.95134,0.7210655,1.992907,0.13453779
7.8747306,0.20466655,116.64517,129.3474,0.39107576,1.071431,1.1806378
0.3283279,7.534059,192.3914,195.35847,0.7438755,1.361914,0.07442708
8.414708,9.652226,2.9360094,82.76588,0.667329,1.0371836,1.4517653
2.1326637,8.073184,231.96263,237.09932,0.22766739,0.40378678,0.37250993
9.513056,3.5800128,128.83708,177.6245,0.5867569,0.18555626,1.7826704
2.2158027,0.25330475,194.44029,209.16083,0.5769131,0.97162664,0.18022515
0.803835,7.100459,15.606086,35.538967,0.9480915,1.5937295,1.0730731
8.4059105,9.189405,7.4128995,115.34796,0.60900307,0.2793791,0.6275089
6.2877355,5.770079,226.85724,244.82736,0.025953919,0.820838,1.9989594
0.100263596,6.6919904,78.52788,115.57864,0.44768375,0.88728666,1.5514828
6.659113,4.745762,110.28444,187.77985,0.9114971,1.5214565,1.3325257
7.844872,2.9056294,19.07256,205.24748,0.21392785,1.0303838,1.2922916
2.844696,4.655002,165.39095,175.84155,0.10543169,1.0759256,1.306224
3.2164154,4.0888314,229.1361,246.9942,0.2936676,1.4314069,1.2724177
5.3281407,1.3209413,197.84462,219.83623,0.4260892,0.5325076,0.22903869
9.757594,1.8598776,138.91298,188.61543,0.17316163,1.5278352,1.945183
1.1981328,8.994749,156.54225,170.39362,0.25104797,1.2709591,1.2314652
1.6046916,3.241324,67.56566,81.363396,0.6750554,1.6782823,1.8806802
2.3470933,3.6366444,163.3002,165.81905,0.3733952,0.22918406,1.0044483
0.5484505,0.21289422,71.45288,243.91682,0.23991261,0.4950489,1.2179269
5.4733214,9.194705,133.6064,232.71474,0.8707625,1.2177544,1.7925162
4.253299,1.0372206,100.84562,169.13354,0.90445286,1.234978,0.92319715
5.275263,4.3146667,148.6064,193.11005,0.12721382,0.93779105,0.72819453
7.4992414,9.020526,148.82848,186.19777,0.5142577,1.5337071,1.8116176
5.8613105,9.0277405,108.85214,232.62387,0.72486216,1.0395324,0.409506
3.3976283,5.239265,167.5164,232.31966,0.3738206,1.0188748,0.32256895
1.7689645,5.5549297,168.88641,189.20052,0.062438857,1.5259771,1.0615729
6.27383,7.630279,16.95946,162.1491,0.086459585,1.5691159,1.5457346
0.95530266,1.0981418,210.12657,225.30139,0.4882156,1.6339294,0.17389914
9.41864,4.0373273,243.91862,244.56505,0.029042345,0.19950023,0.80382115
7.550056,4.0549965,105.63141,158.35263,0.4231023,0.67836815,1.2590381
4.26141,0.12999393,174.29565,190.34268,0.55189425,0.7069449,0.66811943
2.9384217,1.6072152,38.655197,95.36082,0.8401808,1.7749257,0.81313103
5.7289987,0.057215206,61.856434,156.7644,0.6339533,0.87940174,0.18175715
4.664748,7.8092403,147.65155,177.66339,0.16999456,1.0376614,0.6423316
8.930453,0.47539645,89.81414,106.8744,0.6322148,0.43866724,0.3267644
1.1648163,0.5358692,234.99297,236.55049,0.86718446,1.0065818,0.8075008
7.708306,8.091259,20.913153,154.88066,0.6424139,1.4848559,1.7602315
5.2793746,4.0708117,69.884125,140.64192,0.14176437,0.49641055,0.81612456
