x,y,e,l,α,β,serveice
1.7894441,5.442067,0.0,250.0,0.0,0.0,0.0
5.72977,1.0958914,0.0,250.0,0.0,0.0,0.0
7.3455787,9.464989,0.0,250.0,0.0,0.0,0.0
2.8217776,9.656718,0.0,250.0,0.0,0.0,0.0
8.874891,7.964662,0.0,250.0,0.0,0.0,0.0
3.9078856,3.1189024,219.40726,233.68459,0.25560647,0.30557778,1.7523357
2.3546798,6.5638795,73.786865,148.34052,0.41160715,1.4018822,0.31165412
2.959155,8.18725,89.52141,163.13252,0.6686481,0.6391589,0.66974777
2.6888232,4.7800884,10.782061,71.10025,0.08966393,1.3488487,0.5982466
4.729358,6.730773,207.97371,221.30267,0.53028774,0.40306246,0.86676526
6.3876834,7.221635,107.535675,118.03025,0.43788877,0.37655115,0.50632435
0.08617903,3.7614472,115.099884,204.0218,0.8681541,0.51514375,1.0004523
2.6393552,0.30686888,144.26115,229.4176,0.6210037,0.35579288,1.64843
1.9891192,4.5929976,150.92892,151.0015,0.9305733,0.64423096,0.549532
3.7517605,0.12284047,10.278825,237.72021,0.60123515,1.5083544,1.329502
2.889248,8.265001,155.69041,182.37643,0.46114445,0.500814,1.1377971
6.727361,8.890987,44.500484,189.8859,0.23593605,1.7693964,1.9018263
7.992135,1.6642896,20.79013,222.48186,0.6644779,1.6298623,0.12912878
8.305653,8.132631,192.46126,205.2625,0.2620422,0.51847374,1.7545863
7.530198,7.153949,178.95535,197.00183,0.29384306,0.15479097,0.96672976
0.28708714,2.4651344,180.24556,199.8339,0.1087212,1.6733743,0.71777916
5.5514617,2.3067973,189.13358,212.79033,0.58321655,0.40861467,1.4356301
8.743967,9.529161,41.931877,109.39745,0.8891794,0.27065143,1.3933737
1.776815,4.3870687,51.331924,127.28307,0.23575641,1.1183716,1.8828398
6.387775,2.664225,31.415546,92.931946,0.4791008,0.74000376,1.6314307
8.774387,5.950582,57.914352,223.08229,0.049031053,1.6853426,1.0174395
8.849211,5.3489795,110.69276,129.31737,0.12090986,1.0697842,1.1372448
1.7986882,6.9930944,49.442963,172.68631,0.6749844,1.1238848,0.86244464
3.435772,7.1773963,114.20607,190.12943,0.56351143,0.42350346,0.20318356
0.9297958,1.8899747,174.02573,247.41412,0.37469894,0.96005684,0.8270238
1.6900879,1.2642076,16.546316,241.00717,0.08360737,0.0910566,1.8283745
7.616928,2.5251284,30.395952,193.12994,0.8478114,1.1844848,1.0403012
9.048427,2.078309,70.89634,169.2978,0.7661354,1.1594485,0.9464651
1.3524847,4.0356507,208.49937,241.38477,0.848189,1.044455,1.4827709
