x,y,e,l,α,β,serveice
1.4967151,3.9964755,0.0,250.0,0.0,0.0,0.0
4.664068,9.0431595,0.0,250.0,0.0,0.0,0.0
8.644454,1.426649,0.0,250.0,0.0,0.0,0.0
9.525789,7.8474503,0.0,250.0,0.0,0.0,0.0
9.472757,9.658735,0.0,250.0,0.0,0.0,0.0
3.5014617,2.5879016,142.89442,206.11597,0.46231547,1.7464852,1.3965539
8.56009,1.5873445,142.38736,149.84123,0.46519706,1.4981965,1.8874466
2.972008,1.3210516,173.76434,184.05995,0.46065247,1.7657903,0.3571282
4.328878,9.275565,42.59651,151.85562,0.25956243,1.7657704,0.46205634
1.5035381,9.811947,57.325855,236.46779,0.21476354,1.5522883,0.15629268
0.48710507,2.0936913,201.40517,247.96123,0.62456965,1.9334356,0.33689302
1.0065846,9.910334,87.90444,154.30247,0.56227964,0.7904816,0.45562434
7.7407804,2.569816,194.99437,224.8552,0.39859018,1.5602849,0.007397652
4.327664,9.79967,162.39572,222.86487,0.29615435,1.6264479,1.537144
5.9252534,7.190935,165.09981,212.2177,0.8467154,0.49704522,0.026619641
0.68202025,1.2602527,33.33349,208.02509,0.23909296,1.628668,0.31590563
0.3617556,2.4028966,18.46125,33.051018,0.6350166,1.8849206,0.17596988
8.949879,4.045114,231.89809,239.65804,0.0013302172,0.53085697,1.723521
0.25278258,2.899232,121.97926,169.19475,0.9405343,1.7498453,1.9632763
3.9909952,1.6482918,122.639496,206.99814,0.5004083,1.8608234,0.19881509
9.1516905,0.8440328,212.2098,228.41278,0.79568785,0.023225522,0.1045734
8.272399,0.80297834,244.44685,245.5681,0.6831685,1.2368152,1.8715004
8.168311,1.828821,23.367302,60.415375,0.49091777,0.2983164,0.056769487
8.533746,7.420397,202.87039,222.12729,0.18681318,1.5595576,0.5764468
5.6868634,0.5194626,7.1923122,236.75876,0.6389576,0.14597856,1.7012265
6.1918845,3.039814,217.01653,229.92606,0.89440584,0.29731774,1.7567341
0.61957854,7.9167995,171.98874,226.3731,0.4066847,0.9746529,1.2628903
