x,y,e,l,α,β,serveice
2.9113255,1.8616502,0.0,250.0,0.0,0.0,0.0
9.456992,5.759056,0.0,250.0,0.0,0.0,0.0
8.639962,0.57507366,0.0,250.0,0.0,0.0,0.0
8.737252,3.2372909,0.0,250.0,0.0,0.0,0.0
3.4016645,1.5719428,0.0,250.0,0.0,0.0,0.0
2.6692054,3.0181036,0.0,250.0,0.0,0.0,0.0
2.653524,3.492126,211.95737,235.82095,0.14995274,1.7030005,0.24985439
5.1534867,9.977756,222.03056,229.87344,0.47338897,1.5370078,1.3902725
7.9745398,1.4281179,150.31287,226.96027,0.7965783,1.4419088,1.0067319
7.5964694,6.167529,166.8297,216.02744,0.12394365,1.0319505,1.4482775
1.2132983,3.8134117,167.40482,249.67567,0.6700777,1.2190602,0.5453904
4.1885557,5.0551076,54.63279,110.07483,0.99488384,1.268992,1.5307373
1.4763726,5.336689,243.26822,247.74806,0.7410856,0.17914113,0.2584994
1.021239,1.8504469,64.68437,97.93212,0.83451587,1.9189593,1.0303499
1.3401177,9.491463,92.13518,113.50129,0.29006195,1.002704,0.043678906
6.6073837,8.864904,202.30554,236.88522,0.8353988,0.42875132,1.8403856
7.0061407,3.147716,189.0996,216.72575,0.82246554,1.629646,0.8007611
7.0367856,7.4593005,149.37646,180.55246,0.067629635,0.1299968,1.2146505
5.256685,4.8306723,233.96548,244.1688,0.302264,1.8520544,1.1873845
0.15688424,7.8449116,104.70537,243.53926,0.9971857,1.5330142,0.12023187
6.637579,9.874584,40.017258,73.53831,0.55779624,1.7463509,1.7481213
2.6863885,8.841989,168.00883,228.4233,0.4464411,0.15719661,1.218142
1.4202043,6.75907,185.94933,203.438,0.93009615,0.43726793,0.0077990014
3.7257679,8.277902,115.86519,146.54514,0.43641454,0.62416446,0.32009214
6.40133,0.11227815,33.643127,133.95636,0.62383384,1.0577216,1.190854
6.2892065,5.2984924,83.25794,90.41025,0.7810229,1.3226621,1.891777
8.095476,6.287003,177.46642,234.166,0.28329223,1.4620132,0.60106945
5.5159736,6.2885013,181.81685,186.30132,0.20055404,1.309406,1.3345989
2.5359278,6.0417476,18.888926,33.45492,0.46271288,1.7898661,1.5949767
3.7811093,7.170529,138.97804,216.01135,0.38572636,1.6379087,0.37823257
4.744378,8.565635,144.80609,186.61278,0.35100377,1.6387836,1.6668749
8.095397,3.3662615,70.54772,94.62123,0.3894706,0.69632804,0.985173
0.38652757,7.013864,195.17072,209.0573,0.78271526,1.5242835,1.8817769
3.5755954,8.757892,35.55158,215.74374,0.7547218,1.6959789,0.56536555
0.9674205,6.7856293,198.47139,199.01248,0.171539,0.9126216,0.6914821
6.978595,3.1806986,175.25725,208.86794,0.43513468,0.8998614,1.7614561
4.307878,3.6883967,153.91206,249.6717,0.4591155,0.7316321,1.6747777
5.740702,9.036277,59.06338,170.41101,0.2865069,0.30944958,1.1721859
5.6185794,0.72558093,61.157024,165.99931,0.5916505,0.8188231,0.44361266
