x,y,e,l,α,β,serveice
1.954431,2.647768,0.0,300.0,0.0,0.0,0.0
4.5047145,0.33851245,0.0,300.0,0.0,0.0,0.0
6.2234945,4.7674017,0.0,300.0,0.0,0.0,0.0
5.063065,8.268348,0.0,300.0,0.0,0.0,0.0
2.8590446,9.166763,0.0,300.0,0.0,0.0,0.0
6.2745576,1.3634496,0.0,300.0,0.0,0.0,0.0
4.5586314,6.5989604,264.75763,282.67532,0.42345175,0.30080703,1.0365319
0.66357803,5.5283356,252.5931,256.59695,0.29281658,1.8678365,0.9901732
4.5134454,4.779058,90.28405,281.037,0.557109,0.6144622,0.809852
9.0431,9.85102,92.35757,126.33344,0.43365797,0.9090031,1.8213843
2.3007548,1.5148576,32.86456,36.68819,0.36074245,0.09100701,1.5133377
7.4412107,8.188291,204.08829,251.2224,0.570778,0.34438324,0.837838
2.4952946,4.8001356,89.36638,234.12502,0.62059385,1.3653697,1.5049627
1.8875302,3.2636824,280.23685,288.4946,0.07056663,1.484069,1.862224
9.296025,6.0137534,81.87901,180.33812,0.29176596,1.1743973,0.89655757
1.0109671,4.1369977,161.41321,162.84032,0.8714509,0.09105191,0.9164767
9.187908,3.0927417,194.15056,290.82016,0.18595015,1.6343004,1.0500927
9.770499,0.70391196,65.26602,280.98404,0.35348403,1.68985,1.902503
0.31868002,9.525705,172.05032,180.296,0.18796137,0.53814805,0.5350713
3.0071173,1.3522923,132.05112,196.0505,0.5481501,0.58967733,1.605146
9.17941,0.19995598,281.44763,290.33325,0.43712917,1.85409,1.9184083
9.1789465,4.555865,88.222404,211.67976,0.8616517,0.14359571,0.45359418
8.480122,6.514225,114.11469,169.18259,0.23265234,0.36303228,1.9447429
8.550623,1.6233915,186.12646,277.62827,0.075179674,0.054793272,1.7950629
3.281007,8.049839,119.72369,243.93279,0.28113666,0.19000325,1.5139598
9.556264,9.656851,43.103706,178.8712,0.37989175,1.2547224,0.68196106
8.8177395,0.38417295,145.05118,229.65036,0.8143279,0.4980061,0.41776466
5.1526184,0.22116433,119.69983,296.2195,0.028432263,0.71822184,0.9993605
3.966293,0.6613403,269.29254,297.02347,0.46279612,1.4722325,0.84687895
3.356049,0.5344389,206.31621,256.59616,0.39536065,0.20330395,1.4262712
9.677219,6.0014706,99.259254,148.2899,0.3319726,0.14418887,0.89972985
6.1663356,0.15586874,2.076518,233.19217,0.9957775,1.903813,1.9091058
4.414252,7.5278363,235.31052,261.94528,0.8309973,0.47327125,1.5034344
3.3232505,3.6600776,64.938324,229.63022,0.50318915,0.4816315,1.7964305
5.214016,1.3125808,99.91607,217.83316,0.99408346,1.6990993,0.7828079
6.2881618,4.3604383,291.74094,292.48364,0.011541579,1.5048449,0.6934177
8.634545,1.8233386,13.427051,169.43459,0.31975418,0.43164942,0.44035664
7.4661794,3.9800134,20.544409,188.25775,0.5896999,0.9597447,1.195279
