x,y,e,l,α,β,serveice
6.739948,1.735996,0.0,250.0,0.0,0.0,0.0
1.9662938,9.785145,0.0,250.0,0.0,0.0,0.0
1.9576486,8.472457,0.0,250.0,0.0,0.0,0.0
8.244113,0.20516346,0.0,250.0,0.0,0.0,0.0
2.2667072,8.978312,0.0,250.0,0.0,0.0,0.0
8.423552,6.8710575,221.64577,232.30939,0.22405633,1.2967451,1.2434584
5.84729,7.9475007,137.47572,247.29453,0.08160494,1.48253,1.9345427
2.1721277,0.006285454,106.05184,161.19936,0.009036696,1.2750683,0.5602571
4.567622,9.021484,214.30438,230.35472,0.9669237,0.19898018,1.8881562
5.0912633,3.0251045,178.16357,202.67557,0.2289506,0.60753196,0.09598959
8.982072,8.671183,37.11286,95.35729,0.19008905,1.944662,0.2297551
7.6261163,9.658671,113.94029,116.54517,0.22891547,0.54404944,1.9300601
6.3668885,1.0572754,156.32396,159.68825,0.65308595,1.8512708,1.0919297
5.4394736,2.337919,172.56804,174.55913,0.20788516,0.59759927,1.6556983
8.934904,2.7887516,18.223879,235.65489,0.5236181,1.9398623,1.9798377
3.7300205,3.7760577,130.51234,225.88812,0.005048662,1.5131652,0.94233286
3.6149454,0.38679904,36.64984,175.7707,0.44278136,0.32478014,1.7004803
5.4435415,4.7064924,116.71542,214.45538,0.96502113,0.90459585,1.8004781
9.725649,2.474536,105.506325,144.29652,0.9984557,0.7590814,1.1083283
4.738101,0.33835807,38.85568,98.95583,0.7681594,0.77772874,0.81012833
3.1842232,6.047138,13.532306,72.19457,0.99639434,0.4373456,0.07883343
9.096265,9.701341,246.28227,249.75989,0.38741127,0.42576277,1.3502425
0.57291204,0.90733665,159.15265,239.06528,0.115619004,0.94294906,1.5814828
1.280741,2.6979938,49.998077,66.16691,0.8492451,0.16360581,0.38955623
4.1047807,1.3202498,136.5795,195.9944,0.28460824,0.17327031,1.642537
4.3329635,5.084001,52.415844,112.5657,0.96158874,0.399421,0.62643254
9.002794,2.4813886,22.23013,120.7298,0.5826727,0.5017882,1.645394
5.8479123,4.600307,112.68125,165.28368,0.07469308,0.6031776,1.4592028
4.642931,3.6434662,63.735424,84.08333,0.5346325,0.87540466,1.8039806
1.2022685,9.312214,213.11821,235.15442,0.4783119,0.9683199,1.9187856
4.068682,4.1821456,1.3863894,217.47496,0.33049533,0.8031335,0.12083301
4.4157624,3.2428174,22.658474,26.946457,0.25044778,1.5252998,1.7052888
0.1810027,8.336849,141.28073,145.02315,0.4828692,1.7424986,0.26886985
6.027697,7.088154,54.026024,159.8197,0.9675937,0.105946265,1.4983981
0.68899626,3.4309576,168.97919,224.20538,0.64409673,1.0030823,0.16787492
2.006369,4.386645,98.076,185.79102,0.8633729,1.4041142,1.8723147
2.8095107,7.6054263,9.752694,248.17978,0.55673087,0.26993075,0.24680176
4.251789,6.5663614,172.64568,239.15201,0.41096926,0.5980155,0.5661562
8.537568,2.4413662,150.06534,230.0631,0.29581782,1.7241435,0.0871905
5.855978,3.4311016,92.90288,152.33057,0.72565997,1.6012527,0.7119752
8.85316,3.2289608,157.32066,157.58618,0.07625586,0.77794856,1.8653022
5.0146937,2.0097215,150.2204,241.07733,0.74105144,1.5397147,1.682658
5.799966,8.066471,25.472248,215.6399,0.84594893,1.5910203,1.6375653
2.9915884,2.7413504,38.20975,230.61302,0.15988812,0.6113473,1.9148308
7.0671535,7.2169676,74.48952,190.32568,0.09550712,1.9943688,1.879843
2.586134,3.8091462,55.88543,82.184364,0.87251717,1.8854762,1.3282284
6.549589,3.7208266,143.98921,235.05606,0.35796013,0.42523935,0.93855345
2.688688,9.108517,238.27133,241.58144,0.78771085,1.8201772,1.4848093
9.568661,6.767027,139.89253,203.54572,0.3935449,0.732839,0.9982162
5.675972,8.787692,203.09972,217.89711,0.8166802,1.8126501,0.21712121
2.789363,9.025408,72.50569,242.64586,0.5556884,1.4139607,1.2115518
9.414578,8.725339,176.87361,239.50926,0.7255006,0.54964846,0.8333154
9.902944,8.902037,122.64422,133.99492,0.8514305,0.2658362,1.9094002
4.9478106,1.0124164,122.56617,169.81767,0.7027165,1.2034353,0.8085729
0.82794195,2.3978724,197.96404,214.5446,0.8510823,0.8978548,1.0126143
6.4462895,7.526096,58.273537,125.71295,0.13148753,1.1675301,1.02926
1.4530045,3.8619266,77.483215,98.4241,0.6862127,0.680855,0.07592635
5.6961393,3.3644257,35.391357,210.07713,0.13028932,1.7452435,1.5495552
5.8014746,2.9664378,7.70153,59.215332,0.1716126,0.40992916,1.597718
7.8024807,2.1584826,66.975174,204.80919,0.05814911,0.16829433,1.3761585
4.2825174,7.9662023,168.07298,191.11276,0.8501927,1.5015268,1.978046
3.3818855,7.016312,169.62134,237.8391,0.24633779,0.10900585,1.9371129
3.7171128,6.4828815,87.99368,114.321205,0.3395523,0.546944,1.4116095
9.1758,7.7433543,200.41481,213.60127,0.4419827,0.36394194,0.8004328
9.997219,3.8869147,120.99642,148.7394,0.4997724,0.42416346,1.0325183
6.2827377,3.2395031,202.08109,230.62154,0.45613068,0.45492676,0.8540692
5.6740246,6.664181,30.567528,209.36066,0.26756638,0.090957254,1.4198574
0.9934711,8.169776,158.73988,160.42339,0.8381808,0.75514746,0.3534479
1.494452,8.15553,95.30205,192.88641,0.8588528,1.6355878,1.084769
1.7018534,3.6496608,98.16641,177.1959,0.44632506,1.2630093,0.21345328
3.2917187,0.93372065,37.93704,157.16147,0.9194248,1.8428589,0.1014093
7.742775,2.6195345,66.76991,107.07422,0.602642,1.1156777,1.5671697
9.230859,4.863762,238.98921,248.49977,0.31937888,1.8639225,0.18114507
9.636971,0.6214015,42.484024,138.7955,0.14237958,0.71723396,0.52453583
7.154089,0.6959458,51.689713,104.59643,0.18481477,0.7319339,1.5700526
7.005056,9.3153925,174.72678,197.30412,0.7767344,1.896281,0.7806881
9.2222185,4.796596,75.24508,223.47272,0.6521867,1.6402801,0.10873005
7.3074665,1.4855567,141.97623,249.85657,0.34017208,0.7677715,0.06790452
2.8222532,7.430895,218.75421,242.74449,0.888423,1.9170598,1.7141834
1.0488733,4.083987,35.682426,236.4022,0.3047963,0.82905704,1.9799695
6.8168902,9.896089,92.74315,173.82635,0.20714572,0.5902341,0.924208
9.588432,6.691131,99.88409,172.84946,0.4358765,0.12581006,1.463905
7.287144,0.0803316,59.031193,197.17488,0.04901417,1.8350465,0.70415133
5.7657437,3.3440073,48.0592,231.95462,0.8076438,0.3862804,1.1942472
5.157441,8.223402,198.84482,243.05965,0.32357007,0.13992403,1.2503726
7.9003983,5.780549,0.0,250.0,0.0,0.0,0.0
