x,y,e,l,α,β,serveice
8.676761,6.4103837,0.0,250.0,0.0,0.0,0.0
8.876523,2.206032,0.0,250.0,0.0,0.0,0.0
0.3358102,8.413393,0.0,250.0,0.0,0.0,0.0
1.6011326,2.4824905,0.0,250.0,0.0,0.0,0.0
8.416047,0.36648318,0.0,250.0,0.0,0.0,0.0
4.713745,4.9402385,0.0,250.0,0.0,0.0,0.0
0.4062791,5.1519427,210.41527,215.91313,0.1246975,0.76750875,1.8209476
2.0910718,3.9488685,10.975648,212.05371,0.9476039,0.5703306,1.9180485
9.36187,5.0877085,23.856527,29.683208,0.31701604,0.3666663,0.2792457
2.5994854,7.1024427,84.44052,116.75971,0.65139735,1.0362616,1.0785456
2.6292698,3.2826767,144.27075,173.60791,0.65939873,1.5917894,0.16197291
2.0985825,0.69081736,214.6513,248.34036,0.0015932687,0.8497623,1.2812109
1.0540228,8.656091,43.863163,100.49079,0.0360312,0.38958034,1.2349579
0.9171528,6.7327,37.390034,153.09853,0.5095684,1.6937568,0.6652313
0.12952425,2.3253868,133.12407,195.31381,0.8773573,1.1064223,1.6320088
7.920784,4.078197,217.04765,221.28249,0.71459043,1.8234798,0.94900626
7.395932,3.2885818,179.04633,240.79495,0.5050593,0.23080623,0.8645724
8.360501,8.156837,223.53856,227.42094,0.12888192,0.53001153,0.19308454
0.42109525,9.601845,162.38835,233.82483,0.7424902,0.57248133,1.9710114
3.2105505,0.07126393,115.092514,221.92422,0.51958185,1.6277335,1.0491897
4.124881,9.168908,159.70058,184.97925,0.69192797,0.3635658,1.3699648
9.010189,1.1877593,74.880104,134.75223,0.030661084,0.21161337,0.4976744
2.8884225,9.724954,145.72154,160.14032,0.8505795,1.6148518,1.3949186
5.044127,2.166347,149.58186,206.42581,0.7421127,0.5492878,1.0072646
4.3983827,6.0985427,107.1995,156.95595,0.10882798,0.8744968,0.52291316
4.5790234,4.286155,23.052689,140.65826,0.10284478,0.72289264,1.5082599
2.4357252,0.3119618,4.396622,65.450356,0.04903693,0.012476627,0.2586748
0.5328776,9.452369,35.949696,132.56235,0.60504013,0.4927496,0.8369599
